revenue_detail_id,revenue_section_id,revenue_item_key,fiscal_year,account_code,account_name,kan_code,kan_name,kou_code,kou_name,moku_code,moku_name,setsu_code,setsu_name,saisetsu_code,saisetsu_name,department_display_name,source_funding_category_name,funding_nature,previous_amount_thousand_yen,current_amount_thousand_yen,diff_amount_thousand_yen,is_zero_amount,related_program_count,source_file,source_row_number
rd_2026_general_revenue_17_01_47_01_03_3465120000,rs_2026_general_revenue_17_01_47_01,2026_general_revenue_17_01_47,2026,general,一般会計,17,繰入金,01,基金繰入金,47,気候危機対策基金繰入金,01,気候危機対策基金,03,再生可能エネルギーの利用拡大と促進,環境政策部 気候危機対策課,繰入金,specific,10311,18708,8397,false,1,ippansainyu.csv,17144
rd_2026_general_revenue_17_01_47_01_05_3465120000,rs_2026_general_revenue_17_01_47_01,2026_general_revenue_17_01_47,2026,general,一般会計,17,繰入金,01,基金繰入金,47,気候危機対策基金繰入金,01,気候危機対策基金,05,環境配慮型住宅推進事業,環境政策部 気候危機対策課,繰入金,specific,12000,2000,-10000,false,1,ippansainyu.csv,17145
rd_2026_general_revenue_17_01_47_01_06_3465110000,rs_2026_general_revenue_17_01_47_01,2026_general_revenue_17_01_47,2026,general,一般会計,17,繰入金,01,基金繰入金,47,気候危機対策基金繰入金,01,気候危機対策基金,06,環境計画等の推進,環境政策部 環境政策課,繰入金,specific,0,3329,3329,false,1,ippansainyu.csv,17137
rd_2026_general_revenue_17_01_47_01_07_3465120000,rs_2026_general_revenue_17_01_47_01,2026_general_revenue_17_01_47,2026,general,一般会計,17,繰入金,01,基金繰入金,47,気候危機対策基金繰入金,01,気候危機対策基金,07,脱炭素地域づくり等の推進,環境政策部 気候危機対策課,繰入金,specific,19866,21101,1235,false,1,ippansainyu.csv,17146
rd_2026_general_revenue_17_01_48_01_01_3665570000,rs_2026_general_revenue_17_01_48_01,2026_general_revenue_17_01_48,2026,general,一般会計,17,繰入金,01,基金繰入金,48,児童養護施設退所者等奨学・自立支援基金繰入金,01,児童養護施設退所者等奨学・自立支援基金繰入金,01,児童養護施設退所者等奨学・自立支援基金繰入金,子ども・若者部 児童相談支援課,繰入金,specific,46522,40101,-6421,false,1,ippansainyu.csv,18178
rd_2026_general_revenue_17_01_49_01_01_3405450000,rs_2026_general_revenue_17_01_49_01,2026_general_revenue_17_01_49,2026,general,一般会計,17,繰入金,01,基金繰入金,49,犯罪被害者等支援等基金繰入金,01,犯罪被害者等支援等基金,01,犯罪被害者等支援等基金,生活文化政策部 人権男女共同参画課,繰入金,specific,9999,9614,-385,false,1,ippansainyu.csv,17073
rd_2026_general_revenue_17_02_03_01_01_3645300000,rs_2026_general_revenue_17_02_03_01,2026_general_revenue_17_02_03,2026,general,一般会計,17,繰入金,02,特別会計繰入金,03,介護保険事業会計繰入金,01,重層的支援体制整備事業繰入金,01,地域包括支援センター運営委託,高齢福祉部 介護予防・支援課,繰入金,specific,153859,164963,11104,false,1,ippansainyu.csv,17725
rd_2026_general_revenue_17_02_03_01_02_3645300000,rs_2026_general_revenue_17_02_03_01,2026_general_revenue_17_02_03,2026,general,一般会計,17,繰入金,02,特別会計繰入金,03,介護保険事業会計繰入金,01,重層的支援体制整備事業繰入金,02,あんしん見守り事業,高齢福祉部 介護予防・支援課,繰入金,specific,28619,30844,2225,false,1,ippansainyu.csv,17726
rd_2026_general_revenue_17_02_03_01_03_3645300000,rs_2026_general_revenue_17_02_03_01,2026_general_revenue_17_02_03,2026,general,一般会計,17,繰入金,02,特別会計繰入金,03,介護保険事業会計繰入金,01,重層的支援体制整備事業繰入金,03,生活支援体制整備事業,高齢福祉部 介護予防・支援課,繰入金,specific,27600,27600,0,false,1,ippansainyu.csv,17727
rd_2026_general_revenue_17_02_03_01_04_3645300000,rs_2026_general_revenue_17_02_03_01,2026_general_revenue_17_02_03,2026,general,一般会計,17,繰入金,02,特別会計繰入金,03,介護保険事業会計繰入金,01,重層的支援体制整備事業繰入金,04,一般介護予防事業（調整）,高齢福祉部 介護予防・支援課,繰入金,specific,28661,30647,1986,false,1,ippansainyu.csv,17728
rd_2026_general_revenue_17_02_03_01_05_3645200000,rs_2026_general_revenue_17_02_03_01,2026_general_revenue_17_02_03,2026,general,一般会計,17,繰入金,02,特別会計繰入金,03,介護保険事業会計繰入金,01,重層的支援体制整備事業繰入金,05,シニアボランティアポイント事業,高齢福祉部 介護保険課,繰入金,specific,1272,1607,335,false,1,ippansainyu.csv,17548
rd_2026_general_revenue_18_01_01_01_01_3065500000,rs_2026_general_revenue_18_01_01_01,2026_general_revenue_18_01_01,2026,general,一般会計,18,繰越金,01,繰越金,01,繰越金,01,前年度繰越金,01,一般の使途充当繰越金,政策経営部 財政課,一般財源,general,1,1,0,false,0,ippansainyu.csv,16913
rd_2026_general_revenue_19_01_01_01_01_3355400000,rs_2026_general_revenue_19_01_01_01,2026_general_revenue_19_01_01,2026,general,一般会計,19,諸収入,01,延滞金加算金及過料,01,延滞金,01,延滞金,01,特別区税にかかる延滞金,財務部 納税課,一般財源,general,103000,104000,1000,false,0,ippansainyu.csv,17004
rd_2026_general_revenue_19_01_01_01_06_3595200000,rs_2026_general_revenue_19_01_01_01,2026_general_revenue_19_01_01,2026,general,一般会計,19,諸収入,01,延滞金加算金及過料,01,延滞金,01,延滞金,06,区民生活事業資金貸付金延滞金,保健福祉政策部 生活福祉課,一般財源,general,52,27,-25,false,0,ippansainyu.csv,17327
rd_2026_general_revenue_19_02_01_01_01_3955100000,rs_2026_general_revenue_19_02_01_01,2026_general_revenue_19_02_01,2026,general,一般会計,19,諸収入,02,特別区預金利子,01,特別区預金利子,01,特別区預金利子,01,特別区預金利子,会計室 会計課,一般財源,general,17730,37626,19896,false,0,ippansainyu.csv,18745
rd_2026_general_revenue_19_03_01_01_01_3665150000,rs_2026_general_revenue_19_03_01_01,2026_general_revenue_19_03_01,2026,general,一般会計,19,諸収入,03,貸付金元利収入,01,奨学資金等収入,01,貸付金返還金,01,奨学資金等貸付金返還金,子ども・若者部 子ども・若者支援課,諸収入,specific,17485,14361,-3124,false,2,ippansainyu.csv,18006
rd_2026_general_revenue_19_03_04_01_02_3595200000,rs_2026_general_revenue_19_03_04_01,2026_general_revenue_19_03_04,2026,general,一般会計,19,諸収入,03,貸付金元利収入,04,区民生活事業資金収入,01,貸付金返還金,02,区民生活事業資金貸付金返還金,保健福祉政策部 生活福祉課,一般財源,general,624,617,-7,false,0,ippansainyu.csv,17328
rd_2026_general_revenue_19_03_04_02_02_3595200000,rs_2026_general_revenue_19_03_04_02,2026_general_revenue_19_03_04,2026,general,一般会計,19,諸収入,03,貸付金元利収入,04,区民生活事業資金収入,02,貸付金利子,02,区民生活事業資金貸付金利子,保健福祉政策部 生活福祉課,一般財源,general,202,221,19,false,0,ippansainyu.csv,17329
rd_2026_general_revenue_19_03_05_01_01_3595200000,rs_2026_general_revenue_19_03_05_01,2026_general_revenue_19_03_05,2026,general,一般会計,19,諸収入,03,貸付金元利収入,05,母子福祉応急小口資金収入,01,貸付金返還金,01,母子福祉応急小口資金貸付金返還金,保健福祉政策部 生活福祉課,諸収入,specific,663,547,-116,false,1,ippansainyu.csv,17330
rd_2026_general_revenue_19_03_06_01_01_3595200000,rs_2026_general_revenue_19_03_06_01,2026_general_revenue_19_03_06,2026,general,一般会計,19,諸収入,03,貸付金元利収入,06,女性福祉資金収入,01,貸付金返還金,01,女性福祉資金貸付金返還金,保健福祉政策部 生活福祉課,諸収入,specific,10845,9920,-925,false,1,ippansainyu.csv,17331
rd_2026_general_revenue_19_03_06_02_01_3595200000,rs_2026_general_revenue_19_03_06_02,2026_general_revenue_19_03_06,2026,general,一般会計,19,諸収入,03,貸付金元利収入,06,女性福祉資金収入,02,貸付金利子,01,女性福祉資金貸付金利子,保健福祉政策部 生活福祉課,諸収入,specific,2,3,1,false,1,ippansainyu.csv,17332
rd_2026_general_revenue_19_03_07_01_01_3595200000,rs_2026_general_revenue_19_03_07_01,2026_general_revenue_19_03_07,2026,general,一般会計,19,諸収入,03,貸付金元利収入,07,応急小口資金収入,01,貸付金返還金,01,応急小口資金貸付金返還金,保健福祉政策部 生活福祉課,諸収入,specific,994,798,-196,false,1,ippansainyu.csv,17333
rd_2026_general_revenue_19_03_09_01_02_3665580000,rs_2026_general_revenue_19_03_09_01,2026_general_revenue_19_03_09,2026,general,一般会計,19,諸収入,03,貸付金元利収入,09,私立保育所増改築資金収入,01,貸付金返還金,02,私立保育所増改築資金貸付金返還金,子ども・若者部 保育課,諸収入,specific,45531,41931,-3600,false,1,ippansainyu.csv,18319
rd_2026_general_revenue_19_03_09_02_02_3665580000,rs_2026_general_revenue_19_03_09_02,2026_general_revenue_19_03_09,2026,general,一般会計,19,諸収入,03,貸付金元利収入,09,私立保育所増改築資金収入,02,貸付金利子,02,私立保育所増改築資金貸付金利子,子ども・若者部 保育課,諸収入,specific,3976,3226,-750,false,1,ippansainyu.csv,18320
rd_2026_general_revenue_19_03_12_01_01_3355505000,rs_2026_general_revenue_19_03_12_01,2026_general_revenue_19_03_12,2026,general,一般会計,19,諸収入,03,貸付金元利収入,12,土地開発公社貸付金収入,01,貸付金返還金,01,土地開発公社貸付金返還金,財務部 用地課,諸収入,specific,2809890,1274832,-1535058,false,1,ippansainyu.csv,17007
rd_2026_general_revenue_19_03_25_01_04_3305300000,rs_2026_general_revenue_19_03_25_01,2026_general_revenue_19_03_25,2026,general,一般会計,19,諸収入,03,貸付金元利収入,25,災害援護貸付金,01,貸付金返還金,04,貸付金返還金,危機管理部 災害対策課,諸収入,specific,2772,2772,0,false,1,ippansainyu.csv,16975
rd_2026_general_revenue_19_04_01_02_01_3665580000,rs_2026_general_revenue_19_04_01_02,2026_general_revenue_19_04_01,2026,general,一般会計,19,諸収入,04,受託事業収入,01,民生費受託収入,02,保育所費,01,他区市町村からの受託児童保育所運営費収入,子ども・若者部 保育課,諸収入,specific,44399,50935,6536,false,1,ippansainyu.csv,18321
rd_2026_general_revenue_19_04_01_06_01_3695150000,rs_2026_general_revenue_19_04_01_06,2026_general_revenue_19_04_01,2026,general,一般会計,19,諸収入,04,受託事業収入,01,民生費受託収入,06,児童相談所費,01,他自治体からの受託児童一時保護収入,児童相談所 児童相談課,諸収入,specific,464,450,-14,false,1,ippansainyu.csv,18374
rd_2026_general_revenue_19_04_02_01_02_3525400000,rs_2026_general_revenue_19_04_02_01,2026_general_revenue_19_04_02,2026,general,一般会計,19,諸収入,04,受託事業収入,02,産業経済費受託収入,01,農業者年金費,02,農業者年金基金業務受託事業収入,経済産業部 都市農業課,諸収入,specific,88,80,-8,false,1,ippansainyu.csv,17190
rd_2026_general_revenue_19_04_03_01_16_3895300000,rs_2026_general_revenue_19_04_03_01,2026_general_revenue_19_04_03,2026,general,一般会計,19,諸収入,04,受託事業収入,03,土木費受託収入,01,掘さく道路復旧費,16,掘さく道路受託復旧費収入,土木部 工事第一課,諸収入,specific,529400,545700,16300,false,1,ippansainyu.csv,18727
rd_2026_general_revenue_19_04_03_03_01_3895170000,rs_2026_general_revenue_19_04_03_03,2026_general_revenue_19_04_03,2026,general,一般会計,19,諸収入,04,受託事業収入,03,土木費受託収入,03,下水道建設費,01,公共下水道建設受託工事費収入,土木部 豪雨・下水道整備課,諸収入,specific,903578,427940,-475638,false,1,ippansainyu.csv,18696
rd_2026_general_revenue_19_04_03_07_01_3865500000,rs_2026_general_revenue_19_04_03_07,2026_general_revenue_19_04_03,2026,general,一般会計,19,諸収入,04,受託事業収入,03,土木費受託収入,07,連続立体化費,01,連続立体化側道整備受託事業収入,道路・交通計画部 交通政策課,諸収入,specific,226532,160125,-66407,false,1,ippansainyu.csv,18681
rd_2026_general_revenue_19_04_03_20_01_3865300000,rs_2026_general_revenue_19_04_03_20,2026_general_revenue_19_04_03,2026,general,一般会計,19,諸収入,04,受託事業収入,03,土木費受託収入,20,主要生活道路事業執行費,01,占有家屋収去受託事業収入,道路・交通計画部 道路計画課,諸収入,specific,0,36845,36845,false,1,ippansainyu.csv,18670
rd_2026_general_revenue_19_04_04_04_01_3785250000,rs_2026_general_revenue_19_04_04_04,2026_general_revenue_19_04_04,2026,general,一般会計,19,諸収入,04,受託事業収入,04,衛生費受託収入,04,感染症予防費,01,予防接種受託事業収入,世田谷保健所 感染症対策課,諸収入,specific,139047,187490,48443,false,1,ippansainyu.csv,18499
rd_2026_general_revenue_19_04_04_04_02_3785250000,rs_2026_general_revenue_19_04_04_04,2026_general_revenue_19_04_04,2026,general,一般会計,19,諸収入,04,受託事業収入,04,衛生費受託収入,04,感染症予防費,02,高齢者インフルエンザ予防接種受託収入,世田谷保健所 感染症対策課,諸収入,specific,30080,29813,-267,false,1,ippansainyu.csv,18500
rd_2026_general_revenue_19_04_04_04_04_3785250000,rs_2026_general_revenue_19_04_04_04,2026_general_revenue_19_04_04,2026,general,一般会計,19,諸収入,04,受託事業収入,04,衛生費受託収入,04,感染症予防費,04,高齢者肺炎球菌予防接種受託収入,世田谷保健所 感染症対策課,諸収入,specific,868,1377,509,false,1,ippansainyu.csv,18501
rd_2026_general_revenue_19_04_04_04_06_3785250000,rs_2026_general_revenue_19_04_04_04,2026_general_revenue_19_04_04,2026,general,一般会計,19,諸収入,04,受託事業収入,04,衛生費受託収入,04,感染症予防費,06,高齢者新型コロナ予防接種受託事業収入,世田谷保健所 感染症対策課,諸収入,specific,0,58179,58179,false,1,ippansainyu.csv,18502
rd_2026_general_revenue_19_04_04_04_07_3785250000,rs_2026_general_revenue_19_04_04_04,2026_general_revenue_19_04_04,2026,general,一般会計,19,諸収入,04,受託事業収入,04,衛生費受託収入,04,感染症予防費,07,帯状疱疹予防接種受託収入,世田谷保健所 感染症対策課,諸収入,specific,3357,8025,4668,false,1,ippansainyu.csv,18503
rd_2026_general_revenue_19_05_01_01_01_3355100000,rs_2026_general_revenue_19_05_01_01,2026_general_revenue_19_05_01,2026,general,一般会計,19,諸収入,05,収益事業収入,01,競馬組合分配金,01,競馬組合分配金,01,特別区競馬組合収益分配金,財務部 経理課,一般財源,general,600000,600000,0,false,0,ippansainyu.csv,16986
rd_2026_general_revenue_19_06_01_01_01_3355400000,rs_2026_general_revenue_19_06_01_01,2026_general_revenue_19_06_01,2026,general,一般会計,19,諸収入,06,雑入,01,弁償金,01,軽自動車標識,01,軽自動車標識紛失弁償金,財務部 納税課,諸収入,specific,54,46,-8,false,1,ippansainyu.csv,17005
rd_2026_general_revenue_19_06_01_02_03_3595200000,rs_2026_general_revenue_19_06_01_02,2026_general_revenue_19_06_01,2026,general,一般会計,19,諸収入,06,雑入,01,弁償金,02,生活保護,03,生活保護法に基づく保護費の弁償金,保健福祉政策部 生活福祉課,諸収入,specific,232455,198872,-33583,false,1,ippansainyu.csv,17334
rd_2026_general_revenue_19_06_01_03_25_3895140000,rs_2026_general_revenue_19_06_01_03,2026_general_revenue_19_06_01,2026,general,一般会計,19,諸収入,06,雑入,01,弁償金,03,許可番号標,25,自動車臨時運行許可標紛失弁償金,土木部 土木計画調整課,諸収入,specific,4,4,0,false,1,ippansainyu.csv,18689
