budget_program_identity_id,fiscal_year,account_code,account_name,budget_item_key,display_program_name,normalized_program_name,department_name,normalized_department_name,candidate_budget_book_pages,total_amount_thousand_yen,member_group_count,source_type
bpi_b891ab06104e73fa714d4614a1cfec9ff42b49dca8c0c7e852eb690becad7be9,2026,general,一般会計,2026_general_expenditure_03_01_02,ひとりぐらし高齢者の安全確保,ひとりぐらし高齢者の安全確保,高福＊高齢福祉課,高福*高齢福祉課,363,24374,1,derived
bpi_74b70512477d826dc6458deb87e2ef31c6202deb1909261c5376a04967215ab2,2026,general,一般会計,2026_general_expenditure_03_01_02,ひとりぐらし高齢者等状況把握,ひとりぐらし高齢者等状況把握,高福＊高齢福祉課,高福*高齢福祉課,363,2022,1,derived
bpi_dbbbf5203c74913965b261558e2bc2884db722f9ebfc89080b282a592c94605b,2026,general,一般会計,2026_general_expenditure_03_01_02,ひとりぐらし高齢者見守り機器補助事業,ひとりぐらし高齢者見守り機器補助事業,高福＊高齢福祉課,高福*高齢福祉課,363,5980,1,derived
bpi_546e83b12fc9d686cd316c2682140b2a5643f16ea9b91f6e400bc79a5f1ccd37,2026,general,一般会計,2026_general_expenditure_03_01_02,シニアボランティアポイント事業,シニアボランティアポイント事業,高福＊介護保険課,高福*介護保険課,363,2925,1,derived
bpi_aad5c45f028086408560f664a1481c914f097ebf34beb1a0a28efc2c706f91c9,2026,general,一般会計,2026_general_expenditure_03_01_02,一時生活援助施設運営,一時生活援助施設運営,高福＊高齢福祉課,高福*高齢福祉課,363,40905,1,derived
bpi_2bc4b15ad40b4a07db248a5de038814f366a8a31e49a024262823083bd3fd9ea,2026,general,一般会計,2026_general_expenditure_03_01_02,一般介護予防事業,一般介護予防事業,高福＊介護予防・支援課,高福*介護予防・支援課,363,55725,1,derived
bpi_510c609f4c923fc1ff036ec3b779db407be8fb2ddd4ed91d8e14936333558eb2,2026,general,一般会計,2026_general_expenditure_03_01_02,介護予防施策推進事業,介護予防施策推進事業,高福＊介護予防・支援課,高福*介護予防・支援課,363,49591,1,derived
bpi_6b2f3519f7d0090ac34b28dfd94494a615bdb00ee0022e685224731980b002f4,2026,general,一般会計,2026_general_expenditure_03_01_02,地域包括支援センター事務委託,地域包括支援センター事務委託,高福＊介護予防・支援課,高福*介護予防・支援課,363,99028,1,derived
bpi_de7721d58c48290903fb78f7388dbd525502c8067d987ad2a0180a35e156af5f,2026,general,一般会計,2026_general_expenditure_03_01_02,地域包括支援センター認知症社会参加推進事業,地域包括支援センター認知症社会参加推進事業,高福＊介護予防・支援課,高福*介護予防・支援課,363,4277,1,derived
bpi_4bf6a4b7dc1193b7912000d17491a175e96d19dc6e40e9d646a58acdb6e07378,2026,general,一般会計,2026_general_expenditure_03_01_02,地域包括支援センター運営委託,地域包括支援センター運営委託,高福＊介護予防・支援課,高福*介護予防・支援課,363,717231,1,derived
bpi_919a4c87bb7f42054862aede62d91e52e1840380f8a13c2e3fc46ce2a2c9d5d4,2026,general,一般会計,2026_general_expenditure_03_01_02,地域包括支援センター障害者・子育て家庭等相談事業,地域包括支援センター障害者・子育て家庭等相談事業,高福＊介護予防・支援課,高福*介護予防・支援課,363,272887,1,derived
bpi_22044e201e2a5f494b877bf06ef1e6f2b3b9d52ee1690b084f9644fdaf5cc01c,2026,general,一般会計,2026_general_expenditure_03_01_02,慶祝事業,慶祝事業,高福＊高齢福祉課,高福*高齢福祉課,363,46389,1,derived
bpi_17b5e8c7016a06c0d4c7ece29737bd27e477e5abdbf272dfd91f62d05cd9cd82,2026,general,一般会計,2026_general_expenditure_03_01_02,支えあいミニデイ支援の推進,支えあいミニデイ支援の推進,高福＊高齢福祉課,高福*高齢福祉課,363,4559,1,derived
bpi_6b8232e4fb55f92bdbdbcd75ac7401f3fb4b1f9a915f884a6416c368dadd198f,2026,general,一般会計,2026_general_expenditure_03_01_02,民生委員ふれあい訪問,民生委員ふれあい訪問,高福＊高齢福祉課,高福*高齢福祉課,363,7525,1,derived
bpi_bd482fb02dfd2b7d23b6056c43a42481a34645424e6f602e8933258d5dfd38a4,2026,general,一般会計,2026_general_expenditure_03_01_02,生活支援体制整備事業,生活支援体制整備事業,高福＊介護予防・支援課,高福*介護予防・支援課,363,120000,1,derived
bpi_234f820a3434b1f4f2aaa08533f1a35cba5c4a72c07ca2ff7f2aefb5855c2963,2026,general,一般会計,2026_general_expenditure_03_01_02,生計困難者負担軽減事業,生計困難者負担軽減事業,高福＊介護保険課,高福*介護保険課,363,45125,1,derived
bpi_e96d42a3b8e6a108aa1ce2e8575714e5653a051499caaff6da27f2cc4db0bbe6,2026,general,一般会計,2026_general_expenditure_03_01_02,福祉緊急対応,福祉緊急対応,高福＊高齢福祉課,高福*高齢福祉課,363,15263,1,derived
bpi_29700f9c1af9e5a0924069c05621ebcbe28fa74d9e71c2828463eee94894668f,2026,general,一般会計,2026_general_expenditure_03_01_02,認知症在宅生活サポートセンター認知症社会参加推進事業,認知症在宅生活サポートセンター認知症社会参加推進事業,高福＊介護予防・支援課,高福*介護予防・支援課,363,2675,1,derived
bpi_0005e1c9534100821b30f68dddfefb0f6581363263975a9b8e609894dc283463,2026,general,一般会計,2026_general_expenditure_03_01_02,認知症施策運営事業,認知症施策運営事業,高福＊介護予防・支援課,高福*介護予防・支援課,363,13153,1,derived
bpi_5ef1a8da6724c02dc4d6870b123f5f3a4d61e3411cf8ab60ee241dbcad0516c2,2026,general,一般会計,2026_general_expenditure_03_01_02,養護老人ホーム入所措置,養護老人ホーム入所措置,高福＊高齢福祉課,高福*高齢福祉課,363,192756,1,derived
bpi_4390775efdc0d0eb85b048d295e20deff88dec6632f44967556b0afd933f7bc3,2026,general,一般会計,2026_general_expenditure_03_01_02,高齢者おむつ支給,高齢者おむつ支給,高福＊高齢福祉課,高福*高齢福祉課,363,193309,1,derived
bpi_04afc305ad3e48fdf65a4f665ed4a7218a84afe67ff8bc062b8e6e9c730fbe5a,2026,general,一般会計,2026_general_expenditure_03_01_02,高齢者はり・灸・マッサージサービス,高齢者はり・灸・マッサージサービス,高福＊高齢福祉課,高福*高齢福祉課,363,26877,1,derived
bpi_e2e29f5a7ccfac3e60670d1719f5e4dde101f6a73895e01c47cd08c78b209e3e,2026,general,一般会計,2026_general_expenditure_03_01_02,高齢者コミュニケーションサービス,高齢者コミュニケーションサービス,高福＊高齢福祉課,高福*高齢福祉課,363,150826,1,derived
bpi_32ead6cb1221d203409f476c7270d953671d8a8a290afa6cc7ca7216bb2ec9d2,2026,general,一般会計,2026_general_expenditure_03_01_02,高齢者スマートフォン購入費助成,高齢者スマートフォン購入費助成,高福＊高齢福祉課,高福*高齢福祉課,363,0,1,derived
bpi_00eb4194255d32e902c2af8b2a19453e9af1ee04e8a62f869039557bdf89be9c,2026,general,一般会計,2026_general_expenditure_03_01_02,高齢者会食サービス,高齢者会食サービス,高福＊高齢福祉課,高福*高齢福祉課,363,6628,1,derived
bpi_deae814fd5959224ec7b09efdd478a76c3c939149befdddfb6d7b732f5b63b09,2026,general,一般会計,2026_general_expenditure_03_01_02,高齢者住宅改修助成,高齢者住宅改修助成,高福＊高齢福祉課,高福*高齢福祉課,363,6264,1,derived
bpi_3185b834105801ef1e808729a34c7f7a3a358ab284d54e82a3514c1cc3339206,2026,general,一般会計,2026_general_expenditure_03_01_02,高齢者在宅サービスセンター維持管理,高齢者在宅サービスセンター維持管理,高福＊高齢福祉課,高福*高齢福祉課,363,170978,1,derived
bpi_301ca3e3126dd2c48111fd523a67221c5fc573ecf138f82e64a52bf11f4b3d0b,2026,general,一般会計,2026_general_expenditure_03_01_02,高齢者寝具乾燥・訪問理美容サービス,高齢者寝具乾燥・訪問理美容サービス,高福＊高齢福祉課,高福*高齢福祉課,363,50009,1,derived
bpi_4ff711d08b714e4254a287a54ef3c1a135f8ef897ab3bfa94f5545b068c987b5,2026,general,一般会計,2026_general_expenditure_03_01_02,高齢者補聴器購入費助成,高齢者補聴器購入費助成,高福＊高齢福祉課,高福*高齢福祉課,363,44956,1,derived
bpi_11bb8e55b2855b6d81e581900bc84042892fc68e33d0aa825cc4ddd41f2fbaa7,2026,general,一般会計,2026_general_expenditure_03_01_03,乳幼児育成相談事業運営,乳幼児育成相談事業運営,障福＊障害保健福祉課,障福*障害保健福祉課,367,135074,1,derived
bpi_4ef4b1710cbcd16624510e339ba7a58f742dc9357075de6230ed2f0d2ecb30b8,2026,general,一般会計,2026_general_expenditure_03_01_03,介護者リフレッシュ,介護者リフレッシュ,障福＊障害施策課,障福*障害施策課,367,273,1,derived
bpi_51bb4176098e3be73c7e2f49050ddef081c00301d6d46035a9dbdb1a9f6a9c02,2026,general,一般会計,2026_general_expenditure_03_01_03,地域生活支援拠点等整備事業,地域生活支援拠点等整備事業,障福＊障害施策課,障福*障害施策課,367,48050,1,derived
bpi_ec20c8eb551522aad785dd39ca3def6440a30e8e84962e2a939e4114839d4e74,2026,general,一般会計,2026_general_expenditure_03_01_03,基幹相談支援センター事業運営,基幹相談支援センター事業運営,障福＊障害保健福祉課,障福*障害保健福祉課,367,50749,1,derived
bpi_f4b6bdcfa52a682c9e5acf43772c7da3616cfc7762e5e722da3ae93ed6d7062f,2026,general,一般会計,2026_general_expenditure_03_01_03,技術支援（児童福祉施設）事業運営,技術支援(児童福祉施設)事業運営,障福＊障害保健福祉課,障福*障害保健福祉課,367,11096,1,derived
bpi_3e0a13fa32c2e4fd5abc7c22cb416f5bfd04ca190d9e605d362e88ba5e5d9133,2026,general,一般会計,2026_general_expenditure_03_01_03,更生訓練費助成,更生訓練費助成,障福＊障害施策課,障福*障害施策課,367,1683,1,derived
bpi_0f4ba773de0e2706d0e28fb831c60e3510f394794493940d223aa9582081dc8a,2026,general,一般会計,2026_general_expenditure_03_01_03,民間空襲等被害者見舞金支給,民間空襲等被害者見舞金支給,障福＊障害施策課,障福*障害施策課,367,661,1,derived
bpi_865d124a78f424333c91d18be34c08d778b3880ed7079cb5af22fbab3bb1d4a5,2026,general,一般会計,2026_general_expenditure_03_01_03,精神保健福祉団体連携事業,精神保健福祉団体連携事業,障福＊障害施策課,障福*障害施策課,367,900,1,derived
bpi_f8d3c953cd52e3e0d3810602fe6c37cda8a278653756b74d57ed2ac5e6e211c5,2026,general,一般会計,2026_general_expenditure_03_01_03,精神障害者ピアサポート支援事業,精神障害者ピアサポート支援事業,障福＊障害保健福祉課,障福*障害保健福祉課,367,12732,1,derived
bpi_8c02ca57d651706c0a5f6891941a9b091145605f2a62e7a880e18ac876a5fda9,2026,general,一般会計,2026_general_expenditure_03_01_03,自立支援医療,自立支援医療,障福＊障害施策課,障福*障害施策課,367,732745,1,derived
bpi_96500fbc7982f1a419de547d68d78b90363fff00b77403fa4d7a3d50777b87b5,2026,general,一般会計,2026_general_expenditure_03_01_03,被爆者見舞金,被爆者見舞金,障福＊障害施策課,障福*障害施策課,367,2334,1,derived
bpi_38d9ee5ec6b6bcc4487239a93a05987e9793c849e0e499bd31aa5247b0b44474,2026,general,一般会計,2026_general_expenditure_03_01_03,補装具給付,補装具給付,障福＊障害施策課,障福*障害施策課,367,169612,1,derived
bpi_e539d08f939c50ff5109f0d23b21cf94560ab8f21478dc9379669651fd2153f6,2026,general,一般会計,2026_general_expenditure_03_01_03,身体障害者及知的障害者相談員活動,身体障害者及知的障害者相談員活動,障福＊障害施策課,障福*障害施策課,367,1104,1,derived
bpi_c118baf1d0fa9a6650908f5c163d09c8c8e1ffc6eb355f7b60fd3056f17619b5,2026,general,一般会計,2026_general_expenditure_03_01_03,重度脳性麻痺者介護人派遣,重度脳性麻痺者介護人派遣,障福＊障害施策課,障福*障害施策課,367,21478,1,derived
bpi_d71c3214aaa2b06dc95207d34ea7b6f0d455da6e824cc226d96e7114f81638d5,2026,general,一般会計,2026_general_expenditure_03_01_03,障害児入所給付費,障害児入所給付費,子若＊児童相談支援課,子若*児童相談支援課,367,67924,1,derived
bpi_74ef728f2b642d3487427b02347bc3262ff3e657c93600fd239841ecd547b517,2026,general,一般会計,2026_general_expenditure_03_01_03,障害理解促進,障害理解促進,障福＊障害施策課,障福*障害施策課,367,2979,1,derived
bpi_05ccdace37543c7e13cfcc5941d378576af58b65f20a433288cfe09a02421a8d,2026,general,一般会計,2026_general_expenditure_03_01_03,障害者おむつ支給,障害者おむつ支給,障福＊障害施策課,障福*障害施策課,367,55104,1,derived
bpi_af7b0118419619c00333fd8822c7e8bce2fe2f386a5706d6b651a626d688f77f,2026,general,一般会計,2026_general_expenditure_03_01_03,障害者グループホーム事業等助成,障害者グループホーム事業等助成,障福＊障害施策課,障福*障害施策課,367,37041,1,derived
bpi_4f9ad83f2b43b70781f8bf13d76a552839085b06c3395d02a12d7b5d58fe5898,2026,general,一般会計,2026_general_expenditure_03_01_03,障害者コミュニケーションサービス,障害者コミュニケーションサービス,障福＊障害施策課,障福*障害施策課,367,62771,1,derived
bpi_39e9fd68b4d06f857cf08be47b46b05f303b047be9c3a2cf5f21664442fec9c6,2026,general,一般会計,2026_general_expenditure_03_01_03,障害者ホームヘルパー等派遣,障害者ホームヘルパー等派遣,障福＊障害施策課,障福*障害施策課,367,103229,1,derived
bpi_c5ea5af5346e53f2cb7d84cfaee1cf2ed42cfa57261fc96442c8ad18f9a96444,2026,general,一般会計,2026_general_expenditure_03_01_03,障害者入浴サービス,障害者入浴サービス,障福＊障害施策課,障福*障害施策課,367,69562,1,derived
bpi_6d9cc7fd9e5d60d267e8e245de4482de32b2ab5315541c3f8c94097ee06f441d,2026,general,一般会計,2026_general_expenditure_03_01_03,障害者団体支援,障害者団体支援,障福＊障害施策課,障福*障害施策課,367,10467,1,derived
bpi_44bedc77e6f3c87929b778ac6add2142d53e4b67f58f0da19fd4217ba03c1be9,2026,general,一般会計,2026_general_expenditure_03_01_03,障害者団体活動支援,障害者団体活動支援,障福＊障害施策課,障福*障害施策課,367,1915,1,derived
bpi_0644fe3d149816b62b4149ebf30597ba8ff6b13fdecccd4811f6295afeadeed6,2026,general,一般会計,2026_general_expenditure_03_01_03,障害者寝具乾燥・訪問理美容サービス,障害者寝具乾燥・訪問理美容サービス,障福＊障害施策課,障福*障害施策課,367,6716,1,derived
bpi_c0518452b8effd4f79e81a32125ad81611708108cc1319ae3bdae965689d37fa,2026,general,一般会計,2026_general_expenditure_03_01_03,障害者専門相談事業運営,障害者専門相談事業運営,障福＊障害保健福祉課,障福*障害保健福祉課,367,171528,1,derived
bpi_2a5de5c23ed57145e5333153c170ea8b77cb637794705a22748cf3eddb0259ea,2026,general,一般会計,2026_general_expenditure_03_01_03,障害者日常生活用具等給付,障害者日常生活用具等給付,障福＊障害施策課,障福*障害施策課,367,171631,1,derived
bpi_fd92a91d10b5432e3dcf7886f17e6641d8fc90ba5437e5ab5f5a6c5574eca3bf,2026,general,一般会計,2026_general_expenditure_03_01_03,障害者相談支援,障害者相談支援,障福＊障害保健福祉課,障福*障害保健福祉課,367,365498,1,derived
bpi_d8d618a0946e2bf871464575be14f61fcb8d5a1fce3470f5cb79468147a81cf0,2026,general,一般会計,2026_general_expenditure_03_01_03,障害者福祉手当,障害者福祉手当,障福＊障害施策課,障福*障害施策課,367,2393999,1,derived
bpi_08a0f3399991bd6c6715612228adda3fc2f51c07ee0f3ab7578de791e3dc1a87,2026,general,一般会計,2026_general_expenditure_03_01_03,障害者緊急介護人派遣,障害者緊急介護人派遣,障福＊障害施策課,障福*障害施策課,367,132344,1,derived
bpi_047d6c357195a49493ced0f96b3fd560270269f544009056cdd8bfbc434c1495,2026,general,一般会計,2026_general_expenditure_03_01_03,障害者自動車利用支援,障害者自動車利用支援,障福＊障害地域生活課,障福*障害地域生活課,367,356216,1,derived
