revenue_section_id,revenue_item_key,fiscal_year,account_code,account_name,budget_side,kan_code,kan_name,kou_code,kou_name,moku_code,moku_name,setsu_code,setsu_name,previous_amount_thousand_yen,current_amount_thousand_yen,diff_amount_thousand_yen,allocated_amount_thousand_yen,unallocated_amount_thousand_yen,general_revenue_thousand_yen,specific_revenue_thousand_yen,special_account_revenue_thousand_yen,detail_count,validation_status,source_type
rs_2026_general_revenue_17_01_49_01,2026_general_revenue_17_01_49,2026,general,一般会計,revenue,17,繰入金,01,基金繰入金,49,犯罪被害者等支援等基金繰入金,01,犯罪被害者等支援等基金,9999,9614,-385,9614,0,0,9614,0,1,ok,derived
rs_2026_general_revenue_17_02_03_01,2026_general_revenue_17_02_03,2026,general,一般会計,revenue,17,繰入金,02,特別会計繰入金,03,介護保険事業会計繰入金,01,重層的支援体制整備事業繰入金,240011,255661,15650,255661,0,0,255661,0,5,ok,derived
rs_2026_general_revenue_18_01_01_01,2026_general_revenue_18_01_01,2026,general,一般会計,revenue,18,繰越金,01,繰越金,01,繰越金,01,前年度繰越金,1,1,0,0,1,1,0,0,1,ok,derived
rs_2026_general_revenue_19_01_01_01,2026_general_revenue_19_01_01,2026,general,一般会計,revenue,19,諸収入,01,延滞金加算金及過料,01,延滞金,01,延滞金,103052,104027,975,0,104027,104027,0,0,2,ok,derived
rs_2026_general_revenue_19_02_01_01,2026_general_revenue_19_02_01,2026,general,一般会計,revenue,19,諸収入,02,特別区預金利子,01,特別区預金利子,01,特別区預金利子,17730,37626,19896,0,37626,37626,0,0,1,ok,derived
rs_2026_general_revenue_19_03_01_01,2026_general_revenue_19_03_01,2026,general,一般会計,revenue,19,諸収入,03,貸付金元利収入,01,奨学資金等収入,01,貸付金返還金,17485,14361,-3124,14361,0,0,14361,0,1,ok,derived
rs_2026_general_revenue_19_03_04_01,2026_general_revenue_19_03_04,2026,general,一般会計,revenue,19,諸収入,03,貸付金元利収入,04,区民生活事業資金収入,01,貸付金返還金,624,617,-7,0,617,617,0,0,1,ok,derived
rs_2026_general_revenue_19_03_04_02,2026_general_revenue_19_03_04,2026,general,一般会計,revenue,19,諸収入,03,貸付金元利収入,04,区民生活事業資金収入,02,貸付金利子,202,221,19,0,221,221,0,0,1,ok,derived
rs_2026_general_revenue_19_03_05_01,2026_general_revenue_19_03_05,2026,general,一般会計,revenue,19,諸収入,03,貸付金元利収入,05,母子福祉応急小口資金収入,01,貸付金返還金,663,547,-116,547,0,0,547,0,1,ok,derived
rs_2026_general_revenue_19_03_06_01,2026_general_revenue_19_03_06,2026,general,一般会計,revenue,19,諸収入,03,貸付金元利収入,06,女性福祉資金収入,01,貸付金返還金,10845,9920,-925,9920,0,0,9920,0,1,ok,derived
rs_2026_general_revenue_19_03_06_02,2026_general_revenue_19_03_06,2026,general,一般会計,revenue,19,諸収入,03,貸付金元利収入,06,女性福祉資金収入,02,貸付金利子,2,3,1,3,0,0,3,0,1,ok,derived
rs_2026_general_revenue_19_03_07_01,2026_general_revenue_19_03_07,2026,general,一般会計,revenue,19,諸収入,03,貸付金元利収入,07,応急小口資金収入,01,貸付金返還金,994,798,-196,798,0,0,798,0,1,ok,derived
rs_2026_general_revenue_19_03_09_01,2026_general_revenue_19_03_09,2026,general,一般会計,revenue,19,諸収入,03,貸付金元利収入,09,私立保育所増改築資金収入,01,貸付金返還金,45531,41931,-3600,41931,0,0,41931,0,1,ok,derived
rs_2026_general_revenue_19_03_09_02,2026_general_revenue_19_03_09,2026,general,一般会計,revenue,19,諸収入,03,貸付金元利収入,09,私立保育所増改築資金収入,02,貸付金利子,3976,3226,-750,3226,0,0,3226,0,1,ok,derived
rs_2026_general_revenue_19_03_12_01,2026_general_revenue_19_03_12,2026,general,一般会計,revenue,19,諸収入,03,貸付金元利収入,12,土地開発公社貸付金収入,01,貸付金返還金,2809890,1274832,-1535058,1274832,0,0,1274832,0,1,ok,derived
rs_2026_general_revenue_19_03_25_01,2026_general_revenue_19_03_25,2026,general,一般会計,revenue,19,諸収入,03,貸付金元利収入,25,災害援護貸付金,01,貸付金返還金,2772,2772,0,2772,0,0,2772,0,1,ok,derived
rs_2026_general_revenue_19_04_01_02,2026_general_revenue_19_04_01,2026,general,一般会計,revenue,19,諸収入,04,受託事業収入,01,民生費受託収入,02,保育所費,44399,50935,6536,50935,0,0,50935,0,1,ok,derived
rs_2026_general_revenue_19_04_01_06,2026_general_revenue_19_04_01,2026,general,一般会計,revenue,19,諸収入,04,受託事業収入,01,民生費受託収入,06,児童相談所費,464,450,-14,450,0,0,450,0,1,ok,derived
rs_2026_general_revenue_19_04_02_01,2026_general_revenue_19_04_02,2026,general,一般会計,revenue,19,諸収入,04,受託事業収入,02,産業経済費受託収入,01,農業者年金費,88,80,-8,80,0,0,80,0,1,ok,derived
rs_2026_general_revenue_19_04_03_01,2026_general_revenue_19_04_03,2026,general,一般会計,revenue,19,諸収入,04,受託事業収入,03,土木費受託収入,01,掘さく道路復旧費,529400,545700,16300,545700,0,0,545700,0,1,ok,derived
rs_2026_general_revenue_19_04_03_03,2026_general_revenue_19_04_03,2026,general,一般会計,revenue,19,諸収入,04,受託事業収入,03,土木費受託収入,03,下水道建設費,903578,427940,-475638,427940,0,0,427940,0,1,ok,derived
rs_2026_general_revenue_19_04_03_07,2026_general_revenue_19_04_03,2026,general,一般会計,revenue,19,諸収入,04,受託事業収入,03,土木費受託収入,07,連続立体化費,226532,160125,-66407,160125,0,0,160125,0,1,ok,derived
rs_2026_general_revenue_19_04_03_20,2026_general_revenue_19_04_03,2026,general,一般会計,revenue,19,諸収入,04,受託事業収入,03,土木費受託収入,20,主要生活道路事業執行費,0,36845,36845,36845,0,0,36845,0,1,ok,derived
rs_2026_general_revenue_19_04_04_04,2026_general_revenue_19_04_04,2026,general,一般会計,revenue,19,諸収入,04,受託事業収入,04,衛生費受託収入,04,感染症予防費,173352,284884,111532,284884,0,0,284884,0,5,ok,derived
rs_2026_general_revenue_19_05_01_01,2026_general_revenue_19_05_01,2026,general,一般会計,revenue,19,諸収入,05,収益事業収入,01,競馬組合分配金,01,競馬組合分配金,600000,600000,0,0,600000,600000,0,0,1,ok,derived
rs_2026_general_revenue_19_06_01_01,2026_general_revenue_19_06_01,2026,general,一般会計,revenue,19,諸収入,06,雑入,01,弁償金,01,軽自動車標識,54,46,-8,46,0,0,46,0,1,ok,derived
rs_2026_general_revenue_19_06_01_02,2026_general_revenue_19_06_01,2026,general,一般会計,revenue,19,諸収入,06,雑入,01,弁償金,02,生活保護,232455,198872,-33583,198872,0,0,198872,0,1,ok,derived
rs_2026_general_revenue_19_06_01_03,2026_general_revenue_19_06_01,2026,general,一般会計,revenue,19,諸収入,06,雑入,01,弁償金,03,許可番号標,4,4,0,4,0,0,4,0,1,ok,derived
rs_2026_general_revenue_19_06_01_05,2026_general_revenue_19_06_01,2026,general,一般会計,revenue,19,諸収入,06,雑入,01,弁償金,05,特定中国残留邦人等に係る支援給付,1,1,0,1,0,0,1,0,1,ok,derived
rs_2026_general_revenue_19_06_03_03,2026_general_revenue_19_06_03,2026,general,一般会計,revenue,19,諸収入,06,雑入,03,賄収入,03,障害者休養施設,9,7,-2,7,0,0,7,0,1,ok,derived
rs_2026_general_revenue_19_06_03_05,2026_general_revenue_19_06_03,2026,general,一般会計,revenue,19,諸収入,06,雑入,03,賄収入,05,学童クラブ,15,15,0,15,0,0,15,0,1,ok,derived
rs_2026_general_revenue_19_06_03_11,2026_general_revenue_19_06_03,2026,general,一般会計,revenue,19,諸収入,06,雑入,03,賄収入,11,保育園,107914,124060,16146,124060,0,0,124060,0,1,ok,derived
rs_2026_general_revenue_19_06_03_12,2026_general_revenue_19_06_03,2026,general,一般会計,revenue,19,諸収入,06,雑入,03,賄収入,12,認定こども園,2053,1838,-215,1838,0,0,1838,0,1,ok,derived
rs_2026_general_revenue_19_06_03_13,2026_general_revenue_19_06_03,2026,general,一般会計,revenue,19,諸収入,06,雑入,03,賄収入,13,一時保護所,2628,2628,0,2628,0,0,2628,0,1,ok,derived
rs_2026_general_revenue_19_06_03_14,2026_general_revenue_19_06_03,2026,general,一般会計,revenue,19,諸収入,06,雑入,03,賄収入,14,学校給食,0,526888,526888,526888,0,0,526888,0,1,ok,derived
rs_2026_general_revenue_19_06_03_15,2026_general_revenue_19_06_03,2026,general,一般会計,revenue,19,諸収入,06,雑入,03,賄収入,15,ほっとスクール,0,633,633,633,0,0,633,0,1,ok,derived
rs_2026_general_revenue_19_06_04_01,2026_general_revenue_19_06_04,2026,general,一般会計,revenue,19,諸収入,06,雑入,04,納付金,01,納付金,73152,49044,-24108,49044,0,0,49044,0,10,ok,derived
rs_2026_general_revenue_19_06_04_06,2026_general_revenue_19_06_04,2026,general,一般会計,revenue,19,諸収入,06,雑入,04,納付金,06,納付金（３）,1650338,1918343,268005,1918343,0,0,1918343,0,35,ok,derived
rs_2026_general_revenue_19_06_06_01,2026_general_revenue_19_06_06,2026,general,一般会計,revenue,19,諸収入,06,雑入,06,滞納処分費,01,滞納処分費,437,568,131,568,0,0,568,0,1,ok,derived
rs_2026_general_revenue_19_06_09_01,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,01,電話料,86,31,-55,0,31,31,0,0,8,ok,derived
rs_2026_general_revenue_19_06_09_02,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,02,施設入居者負担金,280,300,20,0,300,300,0,0,1,ok,derived
rs_2026_general_revenue_19_06_09_05,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,05,光熱水費等負担金,125403,130647,5244,130647,0,0,130647,0,48,ok,derived
rs_2026_general_revenue_19_06_09_06,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,06,住宅利用料,35776,33976,-1800,33976,0,0,33976,0,2,ok,derived
rs_2026_general_revenue_19_06_09_07,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,07,住宅共益費,37069,34550,-2519,34550,0,0,34550,0,3,ok,derived
rs_2026_general_revenue_19_06_09_08,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,08,参加料・利用料,65305,43158,-22147,43158,0,0,43158,0,27,ok,derived
rs_2026_general_revenue_19_06_09_09,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,09,自治体賠償,70,16787,16717,16687,100,100,16687,0,2,ok,derived
rs_2026_general_revenue_19_06_09_10,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,10,自転車等駐車場利用料金納付金,47442,28463,-18979,28463,0,0,28463,0,1,ok,derived
rs_2026_general_revenue_19_06_09_12,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,12,緊急・一時保育,4597,3,-4594,3,0,0,3,0,2,ok,derived
rs_2026_general_revenue_19_06_09_15,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,15,リサイクル資源売払金,2142,1897,-245,1897,0,0,1897,0,7,ok,derived
rs_2026_general_revenue_19_06_09_16,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,16,有償刊行物売払料,572,700,128,700,0,0,700,0,1,ok,derived
rs_2026_general_revenue_19_06_09_18,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,18,施設管理費負担金,25618,44947,19329,44947,0,0,44947,0,2,ok,derived
rs_2026_general_revenue_19_06_09_23,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,23,自動証明写真機管理協力金,540,270,-270,0,270,270,0,0,1,ok,derived
rs_2026_general_revenue_19_06_09_27,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,27,区市町村振興協会交付金,64131,61220,-2911,0,61220,61220,0,0,1,ok,derived
rs_2026_general_revenue_19_06_09_31,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,31,屋外広告物除却費,1,1,0,1,0,0,1,0,1,ok,derived
rs_2026_general_revenue_19_06_09_34,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,34,施設利用者負担金,10605,10605,0,10605,0,0,10605,0,1,ok,derived
rs_2026_general_revenue_19_06_09_36,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,36,電力売払収入,20382,18700,-1682,18700,0,0,18700,0,4,ok,derived
rs_2026_general_revenue_19_06_09_38,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,38,東京都道路整備保全公社助成金,2861,5000,2139,5000,0,0,5000,0,1,ok,derived
rs_2026_general_revenue_19_06_09_45,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,45,広告料収入,18741,17828,-913,17828,0,0,17828,0,14,ok,derived
rs_2026_general_revenue_19_06_09_48,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,48,広域連合支出金,10374,11012,638,11012,0,0,11012,0,3,ok,derived
rs_2026_general_revenue_19_06_09_50,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,50,雑入,38700,32587,-6113,32587,0,0,32587,0,11,ok,derived
rs_2026_general_revenue_19_06_09_51,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,51,雑入（２）,28206,29290,1084,28670,620,620,28670,0,14,ok,derived
rs_2026_general_revenue_19_06_09_52,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,52,返還金・戻入金（２）,1,1,0,1,0,0,1,0,1,ok,derived
rs_2026_general_revenue_19_06_09_53,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,53,都市計画道路事業補償金,0,15372,15372,0,15372,15372,0,0,1,ok,derived
rs_2026_general_revenue_19_06_09_54,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,54,光熱水費等負担金（２）,43573,44199,626,44199,0,0,44199,0,41,ok,derived
rs_2026_general_revenue_19_06_09_60,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,60,スポーツ振興くじ助成金,0,1108,1108,1108,0,0,1108,0,1,ok,derived
rs_2026_general_revenue_19_06_09_64,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,64,空家等対策,15062,1155,-13907,1155,0,0,1155,0,1,ok,derived
rs_2026_general_revenue_19_06_09_66,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,66,東京都環境公社補助金,54529,57336,2807,57336,0,0,57336,0,11,ok,derived
rs_2026_general_revenue_19_06_09_67,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,67,第三者求償事務,5320,9429,4109,9429,0,0,9429,0,1,ok,derived
rs_2026_general_revenue_19_06_09_69,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,69,定期利用保育事業,2356,0,-2356,0,0,0,0,0,1,ok_zero_amount,derived
rs_2026_general_revenue_19_06_09_70,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,70,生活環境保全事業,364,435,71,435,0,0,435,0,1,ok,derived
rs_2026_general_revenue_19_06_09_71,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,71,次世代自動車振興センター補助金,0,23,23,23,0,0,23,0,1,ok,derived
rs_2026_general_revenue_19_06_09_73,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,73,特別区全国連携プロジェクト関連事業助成金,0,2000,2000,2000,0,0,2000,0,1,ok,derived
rs_2026_general_revenue_19_06_09_76,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,76,大蔵第二運動場利用料金納付金,221854,127039,-94815,127039,0,0,127039,0,2,ok,derived
rs_2026_general_revenue_19_06_09_77,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,77,自治総合センター補助金,3100,3600,500,3600,0,0,3600,0,2,ok,derived
rs_2026_general_revenue_19_06_09_82,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,82,返還金・戻入金（３）,105057,0,-105057,0,0,0,0,0,2,ok_zero_amount,derived
rs_2026_general_revenue_19_06_09_83,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,83,雑入（３）,124632,126323,1691,126323,0,0,126323,0,8,ok,derived
rs_2026_general_revenue_19_06_09_85,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,85,保育園給食費,91985,0,-91985,0,0,0,0,0,1,ok_zero_amount,derived
rs_2026_general_revenue_19_06_09_90,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,90,地方公共団体情報システム機構手数料,13658,11796,-1862,11796,0,0,11796,0,1,ok,derived
rs_2026_general_revenue_19_06_09_97,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,97,参加料・利用料（２）,9255,10223,968,10223,0,0,10223,0,9,ok,derived
rs_2026_general_revenue_19_06_09_98,2026_general_revenue_19_06_09,2026,general,一般会計,revenue,19,諸収入,06,雑入,09,雑入,98,デジタル基盤改革支援補助金,200308,227403,27095,227403,0,0,227403,0,2,ok,derived
rs_2026_general_revenue_19_06_10_01,2026_general_revenue_19_06_10,2026,general,一般会計,revenue,19,諸収入,06,雑入,10,自立支援給付サービス収入,01,利用者負担金,4891,4770,-121,4770,0,0,4770,0,3,ok,derived
rs_2026_general_revenue_19_06_10_02,2026_general_revenue_19_06_10,2026,general,一般会計,revenue,19,諸収入,06,雑入,10,自立支援給付サービス収入,02,自立支援サービス収入,146059,141357,-4702,141357,0,0,141357,0,3,ok,derived
rs_2026_general_revenue_19_06_11_01,2026_general_revenue_19_06_11,2026,general,一般会計,revenue,19,諸収入,06,雑入,11,自立支援給付サービス収入（２）,01,利用者負担金,35061,34183,-878,34183,0,0,34183,0,6,ok,derived
rs_2026_general_revenue_19_06_11_02,2026_general_revenue_19_06_11,2026,general,一般会計,revenue,19,諸収入,06,雑入,11,自立支援給付サービス収入（２）,02,自立支援サービス収入,1668391,1673680,5289,1673680,0,0,1673680,0,4,ok,derived
rs_2026_general_revenue_19_06_12_01,2026_general_revenue_19_06_12,2026,general,一般会計,revenue,19,諸収入,06,雑入,12,雑入（２）,01,電気自動車公共用急速充電器利用料金納付金,213,256,43,256,0,0,256,0,1,ok,derived
rs_2026_general_revenue_19_06_12_05,2026_general_revenue_19_06_12,2026,general,一般会計,revenue,19,諸収入,06,雑入,12,雑入（２）,05,光熱水費等負担金（３）,292,845,553,845,0,0,845,0,9,ok,derived
rs_2026_general_revenue_19_06_12_08,2026_general_revenue_19_06_12,2026,general,一般会計,revenue,19,諸収入,06,雑入,12,雑入（２）,08,返還金・戻入金（４）,9900,9900,0,9900,0,0,9900,0,1,ok,derived
rs_2026_general_revenue_19_06_12_09,2026_general_revenue_19_06_12,2026,general,一般会計,revenue,19,諸収入,06,雑入,12,雑入（２）,09,居住支援協議会等活動支援事業補助金,0,816,816,816,0,0,816,0,1,ok,derived
rs_2026_general_revenue_19_06_12_10,2026_general_revenue_19_06_12,2026,general,一般会計,revenue,19,諸収入,06,雑入,12,雑入（２）,10,ＡＩの活用による英語教育強化事業費,0,15000,15000,15000,0,0,15000,0,2,ok,derived
rs_2026_general_revenue_20_01_01_17,2026_general_revenue_20_01_01,2026,general,一般会計,revenue,20,特別区債,01,特別区債,01,総務債,17,本庁舎等整備費,870000,1471000,601000,1471000,0,0,1471000,0,1,ok,derived
rs_2026_general_revenue_20_01_03_04,2026_general_revenue_20_01_03,2026,general,一般会計,revenue,20,特別区債,01,特別区債,03,土木債,04,公園用地費,1000000,1000000,0,1000000,0,0,1000000,0,1,ok,derived
rs_2026_general_revenue_20_01_03_07,2026_general_revenue_20_01_03,2026,general,一般会計,revenue,20,特別区債,01,特別区債,03,土木債,07,連続立体化費,550000,500000,-50000,500000,0,0,500000,0,1,ok,derived
rs_2026_general_revenue_20_01_04_01,2026_general_revenue_20_01_04,2026,general,一般会計,revenue,20,特別区債,01,特別区債,04,教育債,01,学校建設費,1000000,2083000,1083000,2083000,0,0,2083000,0,3,ok,derived
rs_2026_general_revenue_21_01_01_01,2026_general_revenue_21_01_01,2026,general,一般会計,revenue,21,環境性能割交付金,01,環境性能割交付金,01,環境性能割交付金,01,環境性能割交付金,545000,0,-545000,0,0,0,0,0,1,ok_zero_amount,derived
rs_2026_latter_stage_elderly_healthcare_revenue_61_01_01_01,2026_latter_stage_elderly_healthcare_revenue_61_01_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,revenue,61,後期高齢者医療保険料,01,後期高齢者医療保険料,01,後期高齢者医療保険料,01,現年度分特別徴収分,5107535,5673239,565704,5673239,0,0,0,5673239,1,ok,derived
rs_2026_latter_stage_elderly_healthcare_revenue_61_01_01_02,2026_latter_stage_elderly_healthcare_revenue_61_01_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,revenue,61,後期高齢者医療保険料,01,後期高齢者医療保険料,01,後期高齢者医療保険料,02,現年度分普通徴収分,10576734,12201837,1625103,12201837,0,0,0,12201837,1,ok,derived
rs_2026_latter_stage_elderly_healthcare_revenue_61_01_01_03,2026_latter_stage_elderly_healthcare_revenue_61_01_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,revenue,61,後期高齢者医療保険料,01,後期高齢者医療保険料,01,後期高齢者医療保険料,03,滞納繰越分普通徴収分,223956,194613,-29343,194613,0,0,0,194613,1,ok,derived
rs_2026_latter_stage_elderly_healthcare_revenue_62_01_01_01,2026_latter_stage_elderly_healthcare_revenue_62_01_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,revenue,62,使用料及手数料,01,手数料,01,総務手数料,01,総務手数料,30,30,0,30,0,0,0,30,1,ok,derived
rs_2026_latter_stage_elderly_healthcare_revenue_63_01_01_01,2026_latter_stage_elderly_healthcare_revenue_63_01_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,revenue,63,繰入金,01,一般会計繰入金,01,一般会計繰入金,01,職員給与費等繰入金,869156,907869,38713,907869,0,0,0,907869,5,ok,derived
rs_2026_latter_stage_elderly_healthcare_revenue_63_01_01_02,2026_latter_stage_elderly_healthcare_revenue_63_01_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,revenue,63,繰入金,01,一般会計繰入金,01,一般会計繰入金,02,療養給付費繰入金,6735622,7064085,328463,7064085,0,0,0,7064085,1,ok,derived
rs_2026_latter_stage_elderly_healthcare_revenue_63_01_01_03,2026_latter_stage_elderly_healthcare_revenue_63_01_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,revenue,63,繰入金,01,一般会計繰入金,01,一般会計繰入金,03,保険基盤安定繰入金,1474772,1722772,248000,1722772,0,0,0,1722772,1,ok,derived
rs_2026_latter_stage_elderly_healthcare_revenue_63_01_01_04,2026_latter_stage_elderly_healthcare_revenue_63_01_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,revenue,63,繰入金,01,一般会計繰入金,01,一般会計繰入金,04,保険料軽減措置繰入金,527427,527000,-427,527000,0,0,0,527000,1,ok,derived
rs_2026_latter_stage_elderly_healthcare_revenue_63_01_01_05,2026_latter_stage_elderly_healthcare_revenue_63_01_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,revenue,63,繰入金,01,一般会計繰入金,01,一般会計繰入金,05,健康診査費繰入金,295779,307271,11492,307271,0,0,0,307271,1,ok,derived
rs_2026_latter_stage_elderly_healthcare_revenue_63_01_01_06,2026_latter_stage_elderly_healthcare_revenue_63_01_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,revenue,63,繰入金,01,一般会計繰入金,01,一般会計繰入金,06,葬祭費繰入金,121800,119720,-2080,119720,0,0,0,119720,1,ok,derived
rs_2026_latter_stage_elderly_healthcare_revenue_63_01_01_07,2026_latter_stage_elderly_healthcare_revenue_63_01_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,revenue,63,繰入金,01,一般会計繰入金,01,一般会計繰入金,07,その他一般会計繰入金,30000,30000,0,30000,0,0,0,30000,1,ok,derived
rs_2026_latter_stage_elderly_healthcare_revenue_64_01_01_01,2026_latter_stage_elderly_healthcare_revenue_64_01_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,revenue,64,繰越金,01,繰越金,01,繰越金,01,繰越金,1,1,0,1,0,0,0,1,1,ok,derived
rs_2026_latter_stage_elderly_healthcare_revenue_64_01_01_02,2026_latter_stage_elderly_healthcare_revenue_64_01_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,revenue,64,繰越金,01,繰越金,01,繰越金,02,その他繰越金,0,0,0,0,0,0,0,0,3,ok_zero_amount,derived
rs_2026_latter_stage_elderly_healthcare_revenue_65_01_01_01,2026_latter_stage_elderly_healthcare_revenue_65_01_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,revenue,65,諸収入,01,延滞金加算金及過料,01,延滞金,01,延滞金,5000,5000,0,5000,0,0,0,5000,1,ok,derived
rs_2026_latter_stage_elderly_healthcare_revenue_65_02_03_01,2026_latter_stage_elderly_healthcare_revenue_65_02_03,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,revenue,65,諸収入,02,償還金及還付加算金,03,保険料還付金及還付加算金,01,保険料還付金及還付加算金,35400,35400,0,35400,0,0,0,35400,3,ok,derived
rs_2026_latter_stage_elderly_healthcare_revenue_65_03_01_01,2026_latter_stage_elderly_healthcare_revenue_65_03_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,revenue,65,諸収入,03,特別区預金利子,01,特別区預金利子,01,特別区預金利子,1,1,0,1,0,0,0,1,1,ok,derived
rs_2026_latter_stage_elderly_healthcare_revenue_65_04_01_01,2026_latter_stage_elderly_healthcare_revenue_65_04_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,revenue,65,諸収入,04,受託事業収入,01,受託事業収入,01,健康診査費受託事業収入,310028,306333,-3695,306333,0,0,0,306333,1,ok,derived
rs_2026_latter_stage_elderly_healthcare_revenue_65_04_01_02,2026_latter_stage_elderly_healthcare_revenue_65_04_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,revenue,65,諸収入,04,受託事業収入,01,受託事業収入,02,葬祭費受託事業収入,304500,299300,-5200,299300,0,0,0,299300,1,ok,derived
rs_2026_latter_stage_elderly_healthcare_revenue_65_04_01_03,2026_latter_stage_elderly_healthcare_revenue_65_04_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,revenue,65,諸収入,04,受託事業収入,01,受託事業収入,03,保健事業費受託事業収入,4642,4642,0,4642,0,0,0,4642,1,ok,derived
rs_2026_latter_stage_elderly_healthcare_revenue_65_05_01_01,2026_latter_stage_elderly_healthcare_revenue_65_05_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,revenue,65,諸収入,05,雑入,01,雑入,01,雑入,1,1,0,1,0,0,0,1,1,ok,derived
