revenue_detail_id,revenue_section_id,revenue_item_key,fiscal_year,account_code,account_name,budget_side,kan_code,kan_name,kou_code,kou_name,moku_code,moku_name,setsu_code,setsu_name,saisetsu_code,saisetsu_name,department_code,department_name,source_revenue_number,source_revenue_number_name,source_funding_category_code,source_funding_category_name,funding_nature,previous_amount_thousand_yen,requested_amount_thousand_yen,estimated_amount_thousand_yen,current_amount_thousand_yen,allocated_amount_thousand_yen,unallocated_amount_thousand_yen,request_content,assessment_content,is_zero_amount,source_type,source_file,source_row_number
rd_2026_general_revenue_13_01_01_23_04_3595200000,rs_2026_general_revenue_13_01_01_23,2026_general_revenue_13_01_01,2026,general,一般会計,revenue,13,国庫支出金,01,国庫負担金,01,民生費負担金,23,特定中国残留邦人等支援事業,04,特定中国残留邦人等支援事業費（介護扶助費等）,3595200000,保政＊生活福祉課,5506,国庫負担金特定中国残留邦人等支援事業特定中国残留邦人等支援事業費,1,国庫支出金,specific,837,816,816,816,816,0,,,false,official_csv,ippansainyu.csv,17281
rd_2026_general_revenue_13_01_01_28_01_3645200000,rs_2026_general_revenue_13_01_01_28,2026_general_revenue_13_01_01,2026,general,一般会計,revenue,13,国庫支出金,01,国庫負担金,01,民生費負担金,28,介護保険料軽減費,01,介護保険料軽減費,3645200000,高福＊介護保険課,5601,国庫負担金介護保険料軽減費介護保険料軽減費,1,国庫支出金,specific,277544,266451,266451,266451,266451,0,,,false,official_csv,ippansainyu.csv,17543
rd_2026_general_revenue_13_01_01_31_01_3595200000,rs_2026_general_revenue_13_01_01_31,2026_general_revenue_13_01_01,2026,general,一般会計,revenue,13,国庫支出金,01,国庫負担金,01,民生費負担金,31,生活困窮者自立相談支援事業費等負担金,01,被保護者就労支援事業費（生保事務）,3595200000,保政＊生活福祉課,5828,国庫負担金生活困窮者自立相談支援事業費等負担金被保護者就労支援事業費（生,1,国庫支出金,specific,142,112,112,112,112,0,,,false,official_csv,ippansainyu.csv,17282
rd_2026_general_revenue_13_01_01_31_02_3595200000,rs_2026_general_revenue_13_01_01_31,2026_general_revenue_13_01_01,2026,general,一般会計,revenue,13,国庫支出金,01,国庫負担金,01,民生費負担金,31,生活困窮者自立相談支援事業費等負担金,02,被保護者就労支援事業費（自立促進）,3595200000,保政＊生活福祉課,5829,国庫負担金生活困窮者自立相談支援事業費等負担金被保護者就労支援事業費（自,1,国庫支出金,specific,15562,15562,15562,15562,15562,0,,,false,official_csv,ippansainyu.csv,17283
rd_2026_general_revenue_13_01_01_31_06_3595200000,rs_2026_general_revenue_13_01_01_31,2026_general_revenue_13_01_01,2026,general,一般会計,revenue,13,国庫支出金,01,国庫負担金,01,民生費負担金,31,生活困窮者自立相談支援事業費等負担金,06,生活困窮者住居確保給付金,3595200000,保政＊生活福祉課,6758,国庫負担金生活困窮者自立相談支援事業費等負担金生活困窮者住居確保,1,国庫支出金,specific,18372,12655,12655,12655,12655,0,,,false,official_csv,ippansainyu.csv,17284
rd_2026_general_revenue_13_01_01_31_07_3595110000,rs_2026_general_revenue_13_01_01_31,2026_general_revenue_13_01_01,2026,general,一般会計,revenue,13,国庫支出金,01,国庫負担金,01,民生費負担金,31,生活困窮者自立相談支援事業費等負担金,07,被保護者就労支援事業費（生保事務）,3595110000,保政＊保健福祉政策課,7621,国庫負担金生活困窮者自立相談支援事業費等負担金被保護者就労支援事,1,国庫支出金,specific,17225,17865,17865,17865,17865,0,,,false,official_csv,ippansainyu.csv,17233
rd_2026_general_revenue_13_01_01_31_08_3595110000,rs_2026_general_revenue_13_01_01_31,2026_general_revenue_13_01_01,2026,general,一般会計,revenue,13,国庫支出金,01,国庫負担金,01,民生費負担金,31,生活困窮者自立相談支援事業費等負担金,08,生活困窮者自立相談支援事業費,3595110000,保政＊保健福祉政策課,7622,国庫負担金生活困窮者自立相談支援事業費等負担金生活困窮者自立相談,1,国庫支出金,specific,7286,7557,7557,7557,7557,0,,,false,official_csv,ippansainyu.csv,17234
rd_2026_general_revenue_13_01_01_31_09_3595200000,rs_2026_general_revenue_13_01_01_31,2026_general_revenue_13_01_01,2026,general,一般会計,revenue,13,国庫支出金,01,国庫負担金,01,民生費負担金,31,生活困窮者自立相談支援事業費等負担金,09,被保護者健康管理支援事業費,3595200000,保政＊生活福祉課,7899,国庫負担金生活困窮者自立相談支援事業費等負担金被保護者健康管理支,1,国庫支出金,specific,41301,43914,43914,43914,43914,0,健康管理支援事業,,false,official_csv,ippansainyu.csv,17285
rd_2026_general_revenue_13_01_01_33_01_3665580000,rs_2026_general_revenue_13_01_01_33,2026_general_revenue_13_01_01,2026,general,一般会計,revenue,13,国庫支出金,01,国庫負担金,01,民生費負担金,33,施設型給付費（私立保育園）,01,私立保育園,3665580000,子若＊保育課,5905,国庫負担金施設型給付費（私立保育園）私立保育園,1,国庫支出金,specific,11014091,12375061,11736952,11736952,11736952,0,,,false,official_csv,ippansainyu.csv,18189
rd_2026_general_revenue_13_01_01_34_01_3665580000,rs_2026_general_revenue_13_01_01_34,2026_general_revenue_13_01_01,2026,general,一般会計,revenue,13,国庫支出金,01,国庫負担金,01,民生費負担金,34,施設型給付費（認定こども園）,01,幼稚園型,3665580000,子若＊保育課,5906,国庫負担金施設型給付費（認定こども園）幼稚園型,1,国庫支出金,specific,52390,60328,57147,57147,57147,0,,,false,official_csv,ippansainyu.csv,18190
rd_2026_general_revenue_13_01_01_34_02_3665580000,rs_2026_general_revenue_13_01_01_34,2026_general_revenue_13_01_01,2026,general,一般会計,revenue,13,国庫支出金,01,国庫負担金,01,民生費負担金,34,施設型給付費（認定こども園）,02,幼保連携型,3665580000,子若＊保育課,5907,国庫負担金施設型給付費（認定こども園）幼保連携型,1,国庫支出金,specific,451092,499601,469546,469546,469546,0,,,false,official_csv,ippansainyu.csv,18191
rd_2026_general_revenue_13_01_01_35_01_3665580000,rs_2026_general_revenue_13_01_01_35,2026_general_revenue_13_01_01,2026,general,一般会計,revenue,13,国庫支出金,01,国庫負担金,01,民生費負担金,35,施設型給付費（地域型保育事業）,01,小規模保育事業,3665580000,子若＊保育課,5909,国庫負担金施設型給付費（地域型保育事業）小規模保育事業,1,国庫支出金,specific,473076,694085,657488,657488,657488,0,,,false,official_csv,ippansainyu.csv,18192
rd_2026_general_revenue_13_01_01_35_02_3665580000,rs_2026_general_revenue_13_01_01_35,2026_general_revenue_13_01_01,2026,general,一般会計,revenue,13,国庫支出金,01,国庫負担金,01,民生費負担金,35,施設型給付費（地域型保育事業）,02,家庭的保育事業,3665580000,子若＊保育課,5910,国庫負担金施設型給付費（地域型保育事業）家庭的保育事業,1,国庫支出金,specific,91772,117880,110882,110882,110882,0,,,false,official_csv,ippansainyu.csv,18193
rd_2026_general_revenue_13_01_01_35_03_3665580000,rs_2026_general_revenue_13_01_01_35,2026_general_revenue_13_01_01,2026,general,一般会計,revenue,13,国庫支出金,01,国庫負担金,01,民生費負担金,35,施設型給付費（地域型保育事業）,03,居宅訪問型保育事業,3665580000,子若＊保育課,5911,国庫負担金施設型給付費（地域型保育事業）居宅訪問型保育事業,1,国庫支出金,specific,24549,44719,42236,42236,42236,0,,,false,official_csv,ippansainyu.csv,18194
rd_2026_general_revenue_13_01_01_35_04_3665580000,rs_2026_general_revenue_13_01_01_35,2026_general_revenue_13_01_01,2026,general,一般会計,revenue,13,国庫支出金,01,国庫負担金,01,民生費負担金,35,施設型給付費（地域型保育事業）,04,事業所内保育事業,3665580000,子若＊保育課,5912,国庫負担金施設型給付費（地域型保育事業）事業所内保育事業,1,国庫支出金,specific,41585,60480,57291,57291,57291,0,,,false,official_csv,ippansainyu.csv,18195
rd_2026_general_revenue_13_01_01_38_01_3665580000,rs_2026_general_revenue_13_01_01_38,2026_general_revenue_13_01_01,2026,general,一般会計,revenue,13,国庫支出金,01,国庫負担金,01,民生費負担金,38,施設型給付費（私立幼稚園）,01,私立幼稚園,3665580000,子若＊保育課,6313,国庫負担金施設型給付費（私立幼稚園）私立幼稚園,1,国庫支出金,specific,189542,272069,257971,257971,257971,0,,,false,official_csv,ippansainyu.csv,18196
rd_2026_general_revenue_13_01_01_40_01_3665590000,rs_2026_general_revenue_13_01_01_40,2026_general_revenue_13_01_01,2026,general,一般会計,revenue,13,国庫支出金,01,国庫負担金,01,民生費負担金,40,子育てのための施設等利用給付交付金,01,認可外保育施設分,3665590000,子若＊保育認定・調整課,7049,国庫負担金子育てのための施設等利用給付交付金認可外保育施設分,1,国庫支出金,specific,279744,326178,326178,326178,326178,0,,,false,official_csv,ippansainyu.csv,18332
rd_2026_general_revenue_13_01_01_40_02_3665580000,rs_2026_general_revenue_13_01_01_40,2026_general_revenue_13_01_01,2026,general,一般会計,revenue,13,国庫支出金,01,国庫負担金,01,民生費負担金,40,子育てのための施設等利用給付交付金,02,預かり保育（私立幼稚園（施設型給付））,3665580000,子若＊保育課,7050,国庫負担金子育てのための施設等利用給付交付金預かり保育（私立幼稚,1,国庫支出金,specific,4097,4326,4326,4326,4326,0,,,false,official_csv,ippansainyu.csv,18197
rd_2026_general_revenue_13_01_01_40_03_3665580000,rs_2026_general_revenue_13_01_01_40,2026_general_revenue_13_01_01,2026,general,一般会計,revenue,13,国庫支出金,01,国庫負担金,01,民生費負担金,40,子育てのための施設等利用給付交付金,03,預かり保育（認定こども園）,3665580000,子若＊保育課,7051,国庫負担金子育てのための施設等利用給付交付金預かり保育（認定こど,1,国庫支出金,specific,8542,6684,6684,6684,6684,0,,,false,official_csv,ippansainyu.csv,18198
rd_2026_general_revenue_13_01_01_40_05_3665150000,rs_2026_general_revenue_13_01_01_40,2026_general_revenue_13_01_01,2026,general,一般会計,revenue,13,国庫支出金,01,国庫負担金,01,民生費負担金,40,子育てのための施設等利用給付交付金,05,預かり保育（私立幼稚園）,3665150000,子若＊子ども・若者支援課,7053,国庫負担金子育てのための施設等利用給付交付金預かり保育（私立幼稚,1,国庫支出金,specific,36756,49211,49211,49211,49211,0,,,false,official_csv,ippansainyu.csv,17943
rd_2026_general_revenue_13_01_01_40_08_3665150000,rs_2026_general_revenue_13_01_01_40,2026_general_revenue_13_01_01,2026,general,一般会計,revenue,13,国庫支出金,01,国庫負担金,01,民生費負担金,40,子育てのための施設等利用給付交付金,08,私立幼稚園,3665150000,子若＊子ども・若者支援課,8131,国庫負担金子育てのための施設等利用給付交付金私立幼稚園,1,国庫支出金,specific,858294,788400,823679,823679,823679,0,,,false,official_csv,ippansainyu.csv,17944
rd_2026_general_revenue_13_01_01_41_01_3665570000,rs_2026_general_revenue_13_01_01_41,2026_general_revenue_13_01_01,2026,general,一般会計,revenue,13,国庫支出金,01,国庫負担金,01,民生費負担金,41,障害児入所施設措置費,01,障害児入所施設措置費,3665570000,子若＊児童相談支援課,7173,国庫負担金障害児入所施設措置費障害児入所施設措置費,1,国庫支出金,specific,39998,38533,33786,33786,33786,0,,,false,official_csv,ippansainyu.csv,18131
rd_2026_general_revenue_13_01_01_43_02_3695150000,rs_2026_general_revenue_13_01_01_43,2026_general_revenue_13_01_01,2026,general,一般会計,revenue,13,国庫支出金,01,国庫負担金,01,民生費負担金,43,児童入所施設費等,02,児童相談所運営,3695150000,児相＊児童相談課,7176,国庫負担金児童入所施設費等児童相談所運営,1,国庫支出金,specific,25472,27532,27532,27532,27532,0,,,false,official_csv,ippansainyu.csv,18364
rd_2026_general_revenue_13_01_01_43_03_3695200000,rs_2026_general_revenue_13_01_01_43,2026_general_revenue_13_01_01,2026,general,一般会計,revenue,13,国庫支出金,01,国庫負担金,01,民生費負担金,43,児童入所施設費等,03,一時保護所運営,3695200000,児童相談所＊一時保護課,7177,国庫負担金児童入所施設費等一時保護所運営,1,国庫支出金,specific,52458,57526,57526,57526,57526,0,,,false,official_csv,ippansainyu.csv,18377
rd_2026_general_revenue_13_01_01_44_01_3665570000,rs_2026_general_revenue_13_01_01_44,2026_general_revenue_13_01_01,2026,general,一般会計,revenue,13,国庫支出金,01,国庫負担金,01,民生費負担金,44,児童入所施設措置費等,01,児童福祉施設等措置費,3665570000,子若＊児童相談支援課,7178,国庫負担金児童入所施設措置費等児童福祉施設等措置費,1,国庫支出金,specific,558509,672889,674932,674932,674932,0,,,false,official_csv,ippansainyu.csv,18132
rd_2026_general_revenue_13_01_01_44_02_3695150000,rs_2026_general_revenue_13_01_01_44,2026_general_revenue_13_01_01,2026,general,一般会計,revenue,13,国庫支出金,01,国庫負担金,01,民生費負担金,44,児童入所施設措置費等,02,児童相談所運営,3695150000,児相＊児童相談課,7179,国庫負担金児童入所施設措置費等児童相談所運営,1,国庫支出金,specific,40309,35084,35084,35084,35084,0,,,false,official_csv,ippansainyu.csv,18365
rd_2026_general_revenue_13_01_01_44_03_3665570000,rs_2026_general_revenue_13_01_01_44,2026_general_revenue_13_01_01,2026,general,一般会計,revenue,13,国庫支出金,01,国庫負担金,01,民生費負担金,44,児童入所施設措置費等,03,家庭養育の推進,3665570000,子若＊児童相談支援課,8927,国庫負担金児童入所施設措置費等家庭養育の推進,1,国庫支出金,specific,33250,45624,43131,43131,43131,0,,,false,official_csv,ippansainyu.csv,18133
rd_2026_general_revenue_13_01_01_44_04_3665570000,rs_2026_general_revenue_13_01_01_44,2026_general_revenue_13_01_01,2026,general,一般会計,revenue,13,国庫支出金,01,国庫負担金,01,民生費負担金,44,児童入所施設措置費等,04,事務費（第三者評価）,3665570000,子若＊児童相談支援課,9192,国庫負担金児童入所施設措置費等事務費（第三者評価）,1,国庫支出金,specific,0,314,314,314,314,0,,,false,official_csv,ippansainyu.csv,18134
rd_2026_general_revenue_13_01_01_45_01_3595200000,rs_2026_general_revenue_13_01_01_45,2026_general_revenue_13_01_01,2026,general,一般会計,revenue,13,国庫支出金,01,国庫負担金,01,民生費負担金,45,重層的支援体制整備事業,01,生活困窮者自立相談支援事業費,3595200000,保政＊生活福祉課,7785,国庫負担金重層的支援体制整備事業生活困窮者自立相談支援事業費,1,国庫支出金,specific,150445,161576,162148,162148,162148,0,,,false,official_csv,ippansainyu.csv,17286
rd_2026_general_revenue_13_01_01_45_02_3595200000,rs_2026_general_revenue_13_01_01_45,2026_general_revenue_13_01_01,2026,general,一般会計,revenue,13,国庫支出金,01,国庫負担金,01,民生費負担金,45,重層的支援体制整備事業,02,生活困窮者自立相談支援事業費（住宅確保）,3595200000,保政＊生活福祉課,7786,国庫負担金重層的支援体制整備事業生活困窮者自立相談支援事業費（住,1,国庫支出金,specific,27829,22320,22348,22348,22348,0,,,false,official_csv,ippansainyu.csv,17287
rd_2026_general_revenue_13_01_01_45_04_3595200000,rs_2026_general_revenue_13_01_01_45,2026_general_revenue_13_01_01,2026,general,一般会計,revenue,13,国庫支出金,01,国庫負担金,01,民生費負担金,45,重層的支援体制整備事業,04,生活困窮者自立相談支援事業費,3595200000,保政＊生活福祉課,8185,国庫負担金重層的支援体制整備事業生活困窮者自立相談支援事業費,1,国庫支出金,specific,25436,28431,28480,28480,28480,0,,,false,official_csv,ippansainyu.csv,17288
