section_id,budget_item_key,fiscal_year,account_code,account_name,budget_side,kan_code,kan_name,kou_code,kou_name,moku_code,moku_name,setsu_code,setsu_name,amount_thousand_yen,budget_book_page,pdf_page,source_file,source_type
bs_2026_general_expenditure_09_01_02_04,2026_general_expenditure_09_01_02,2026,general,一般会計,expenditure,09,職員費,01,職員費,02,総務職員費,04,共済費,4118396,465,236,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_02_05,2026_general_expenditure_09_01_02,2026,general,一般会計,expenditure,09,職員費,01,職員費,02,総務職員費,05,災害補償費,2580,465,236,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_02_08,2026_general_expenditure_09_01_02,2026,general,一般会計,expenditure,09,職員費,01,職員費,02,総務職員費,08,旅費,122161,465,236,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_03_01,2026_general_expenditure_09_01_03,2026,general,一般会計,expenditure,09,職員費,01,職員費,03,民生職員費,01,報酬,1908763,467,237,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_03_02,2026_general_expenditure_09_01_03,2026,general,一般会計,expenditure,09,職員費,01,職員費,03,民生職員費,02,給料,9063208,467,237,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_03_03,2026_general_expenditure_09_01_03,2026,general,一般会計,expenditure,09,職員費,01,職員費,03,民生職員費,03,職員手当等,7701605,467,237,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_03_04,2026_general_expenditure_09_01_03,2026,general,一般会計,expenditure,09,職員費,01,職員費,03,民生職員費,04,共済費,3657805,467,237,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_03_08,2026_general_expenditure_09_01_03,2026,general,一般会計,expenditure,09,職員費,01,職員費,03,民生職員費,08,旅費,57761,467,237,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_04_01,2026_general_expenditure_09_01_04,2026,general,一般会計,expenditure,09,職員費,01,職員費,04,環境職員費,01,報酬,9839,469,238,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_04_02,2026_general_expenditure_09_01_04,2026,general,一般会計,expenditure,09,職員費,01,職員費,04,環境職員費,02,給料,329736,469,238,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_04_03,2026_general_expenditure_09_01_04,2026,general,一般会計,expenditure,09,職員費,01,職員費,04,環境職員費,03,職員手当等,292899,469,238,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_04_04,2026_general_expenditure_09_01_04,2026,general,一般会計,expenditure,09,職員費,01,職員費,04,環境職員費,04,共済費,123843,469,238,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_04_08,2026_general_expenditure_09_01_04,2026,general,一般会計,expenditure,09,職員費,01,職員費,04,環境職員費,08,旅費,960,469,238,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_05_01,2026_general_expenditure_09_01_05,2026,general,一般会計,expenditure,09,職員費,01,職員費,05,衛生職員費,01,報酬,157293,469,238,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_05_02,2026_general_expenditure_09_01_05,2026,general,一般会計,expenditure,09,職員費,01,職員費,05,衛生職員費,02,給料,1130777,469,238,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_05_03,2026_general_expenditure_09_01_05,2026,general,一般会計,expenditure,09,職員費,01,職員費,05,衛生職員費,03,職員手当等,1039714,469,238,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_05_04,2026_general_expenditure_09_01_05,2026,general,一般会計,expenditure,09,職員費,01,職員費,05,衛生職員費,04,共済費,459872,469,238,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_05_08,2026_general_expenditure_09_01_05,2026,general,一般会計,expenditure,09,職員費,01,職員費,05,衛生職員費,08,旅費,6891,469,238,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_06_02,2026_general_expenditure_09_01_06,2026,general,一般会計,expenditure,09,職員費,01,職員費,06,産業経済職員費,02,給料,227631,471,239,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_06_03,2026_general_expenditure_09_01_06,2026,general,一般会計,expenditure,09,職員費,01,職員費,06,産業経済職員費,03,職員手当等,218487,471,239,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_06_04,2026_general_expenditure_09_01_06,2026,general,一般会計,expenditure,09,職員費,01,職員費,06,産業経済職員費,04,共済費,86500,471,239,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_07_01,2026_general_expenditure_09_01_07,2026,general,一般会計,expenditure,09,職員費,01,職員費,07,土木職員費,01,報酬,2518,471,239,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_07_02,2026_general_expenditure_09_01_07,2026,general,一般会計,expenditure,09,職員費,01,職員費,07,土木職員費,02,給料,2463709,471,239,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_07_03,2026_general_expenditure_09_01_07,2026,general,一般会計,expenditure,09,職員費,01,職員費,07,土木職員費,03,職員手当等,2213968,471,239,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_07_04,2026_general_expenditure_09_01_07,2026,general,一般会計,expenditure,09,職員費,01,職員費,07,土木職員費,04,共済費,913169,471,239,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_07_08,2026_general_expenditure_09_01_07,2026,general,一般会計,expenditure,09,職員費,01,職員費,07,土木職員費,08,旅費,330,471,239,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_08_01,2026_general_expenditure_09_01_08,2026,general,一般会計,expenditure,09,職員費,01,職員費,08,教育職員費,01,報酬,4561598,471,239,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_08_02,2026_general_expenditure_09_01_08,2026,general,一般会計,expenditure,09,職員費,01,職員費,08,教育職員費,02,給料,1807157,471,239,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_08_03,2026_general_expenditure_09_01_08,2026,general,一般会計,expenditure,09,職員費,01,職員費,08,教育職員費,03,職員手当等,1405051,471,239,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_08_04,2026_general_expenditure_09_01_08,2026,general,一般会計,expenditure,09,職員費,01,職員費,08,教育職員費,04,共済費,1833208,471,239,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_08_08,2026_general_expenditure_09_01_08,2026,general,一般会計,expenditure,09,職員費,01,職員費,08,教育職員費,08,旅費,198677,471,239,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_09_02,2026_general_expenditure_09_01_09,2026,general,一般会計,expenditure,09,職員費,01,職員費,09,学校職員費,02,給料,856176,473,240,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_09_03,2026_general_expenditure_09_01_09,2026,general,一般会計,expenditure,09,職員費,01,職員費,09,学校職員費,03,職員手当等,686165,473,240,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_09_04,2026_general_expenditure_09_01_09,2026,general,一般会計,expenditure,09,職員費,01,職員費,09,学校職員費,04,共済費,354168,473,240,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_10_02,2026_general_expenditure_09_01_10,2026,general,一般会計,expenditure,09,職員費,01,職員費,10,清掃職員費,02,給料,1072833,473,240,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_10_03,2026_general_expenditure_09_01_10,2026,general,一般会計,expenditure,09,職員費,01,職員費,10,清掃職員費,03,職員手当等,1045078,473,240,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_09_01_10_04,2026_general_expenditure_09_01_10,2026,general,一般会計,expenditure,09,職員費,01,職員費,10,清掃職員費,04,共済費,422004,473,240,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_10_01_01_22,2026_general_expenditure_10_01_01,2026,general,一般会計,expenditure,10,公債費,01,公債費,01,一時借入金,22,償還金利子及割引料,5137,475,241,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_10_01_02_22,2026_general_expenditure_10_01_02,2026,general,一般会計,expenditure,10,公債費,01,公債費,02,元金,22,償還金利子及割引料,3408955,475,241,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_10_01_03_22,2026_general_expenditure_10_01_03,2026,general,一般会計,expenditure,10,公債費,01,公債費,03,利子,22,償還金利子及割引料,357591,475,241,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_10_01_04_11,2026_general_expenditure_10_01_04,2026,general,一般会計,expenditure,10,公債費,01,公債費,04,公債諸費,11,役務費,2957,475,241,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_10_01_04_22,2026_general_expenditure_10_01_04,2026,general,一般会計,expenditure,10,公債費,01,公債費,04,公債諸費,22,償還金利子及割引料,11160,475,241,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_11_01_01_24,2026_general_expenditure_11_01_01,2026,general,一般会計,expenditure,11,諸支出金,01,財政積立金,01,財政積立金,24,積立金,287299,477,242,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_12_01_01_30,2026_general_expenditure_12_01_01,2026,general,一般会計,expenditure,12,予備費,01,予備費,01,予備費,30,予備費,500000,479,243,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_21_01_01_07,2026_national_health_insurance_expenditure_21_01_01,2026,national_health_insurance,国民健康保険事業会計,expenditure,21,総務費,01,総務管理費,01,一般管理費,07,報償費,189,591,299,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_21_01_01_08,2026_national_health_insurance_expenditure_21_01_01,2026,national_health_insurance,国民健康保険事業会計,expenditure,21,総務費,01,総務管理費,01,一般管理費,08,旅費,337,591,299,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_21_01_01_10,2026_national_health_insurance_expenditure_21_01_01,2026,national_health_insurance,国民健康保険事業会計,expenditure,21,総務費,01,総務管理費,01,一般管理費,10,需用費,47211,591,299,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_21_01_01_11,2026_national_health_insurance_expenditure_21_01_01,2026,national_health_insurance,国民健康保険事業会計,expenditure,21,総務費,01,総務管理費,01,一般管理費,11,役務費,127054,591,299,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_21_01_01_12,2026_national_health_insurance_expenditure_21_01_01,2026,national_health_insurance,国民健康保険事業会計,expenditure,21,総務費,01,総務管理費,01,一般管理費,12,委託料,948534,591,299,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_21_01_01_13,2026_national_health_insurance_expenditure_21_01_01,2026,national_health_insurance,国民健康保険事業会計,expenditure,21,総務費,01,総務管理費,01,一般管理費,13,使用料及賃借料,5817,591,299,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_21_01_01_18,2026_national_health_insurance_expenditure_21_01_01,2026,national_health_insurance,国民健康保険事業会計,expenditure,21,総務費,01,総務管理費,01,一般管理費,18,負担金補助及交付金,8471,591,299,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_21_01_02_01,2026_national_health_insurance_expenditure_21_01_02,2026,national_health_insurance,国民健康保険事業会計,expenditure,21,総務費,01,総務管理費,02,運営協議会費,01,報酬,384,593,300,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_21_01_02_10,2026_national_health_insurance_expenditure_21_01_02,2026,national_health_insurance,国民健康保険事業会計,expenditure,21,総務費,01,総務管理費,02,運営協議会費,10,需用費,77,593,300,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_21_01_02_11,2026_national_health_insurance_expenditure_21_01_02,2026,national_health_insurance,国民健康保険事業会計,expenditure,21,総務費,01,総務管理費,02,運営協議会費,11,役務費,63,593,300,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_21_01_03_10,2026_national_health_insurance_expenditure_21_01_03,2026,national_health_insurance,国民健康保険事業会計,expenditure,21,総務費,01,総務管理費,03,趣旨普及費,10,需用費,5300,593,300,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_21_01_03_11,2026_national_health_insurance_expenditure_21_01_03,2026,national_health_insurance,国民健康保険事業会計,expenditure,21,総務費,01,総務管理費,03,趣旨普及費,11,役務費,167,593,300,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_21_01_03_12,2026_national_health_insurance_expenditure_21_01_03,2026,national_health_insurance,国民健康保険事業会計,expenditure,21,総務費,01,総務管理費,03,趣旨普及費,12,委託料,139,593,300,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_21_01_04_18,2026_national_health_insurance_expenditure_21_01_04,2026,national_health_insurance,国民健康保険事業会計,expenditure,21,総務費,01,総務管理費,04,連合会負担金,18,負担金補助及交付金,16525,593,300,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_22_01_01_18,2026_national_health_insurance_expenditure_22_01_01,2026,national_health_insurance,国民健康保険事業会計,expenditure,22,保険給付費,01,療養諸費,01,療養給付費,18,負担金補助及交付金,41817513,595,301,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_22_01_03_18,2026_national_health_insurance_expenditure_22_01_03,2026,national_health_insurance,国民健康保険事業会計,expenditure,22,保険給付費,01,療養諸費,03,療養費,18,負担金補助及交付金,566541,595,301,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_22_01_05_12,2026_national_health_insurance_expenditure_22_01_05,2026,national_health_insurance,国民健康保険事業会計,expenditure,22,保険給付費,01,療養諸費,05,審査支払手数料,12,委託料,217239,595,301,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_22_02_01_18,2026_national_health_insurance_expenditure_22_02_01,2026,national_health_insurance,国民健康保険事業会計,expenditure,22,保険給付費,02,高額療養費,01,高額療養費,18,負担金補助及交付金,5886421,597,302,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_22_02_03_18,2026_national_health_insurance_expenditure_22_02_03,2026,national_health_insurance,国民健康保険事業会計,expenditure,22,保険給付費,02,高額療養費,03,高額介護合算療養費,18,負担金補助及交付金,8024,597,302,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_22_03_02_18,2026_national_health_insurance_expenditure_22_03_02,2026,national_health_insurance,国民健康保険事業会計,expenditure,22,保険給付費,03,出産育児費,02,出産育児一時金,18,負担金補助及交付金,260500,599,303,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_22_03_03_12,2026_national_health_insurance_expenditure_22_03_03,2026,national_health_insurance,国民健康保険事業会計,expenditure,22,保険給付費,03,出産育児費,03,支払手数料,12,委託料,110,599,303,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_22_04_01_18,2026_national_health_insurance_expenditure_22_04_01,2026,national_health_insurance,国民健康保険事業会計,expenditure,22,保険給付費,04,葬祭費,01,葬祭費,18,負担金補助及交付金,36400,601,304,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_22_06_01_18,2026_national_health_insurance_expenditure_22_06_01,2026,national_health_insurance,国民健康保険事業会計,expenditure,22,保険給付費,06,移送費,01,移送費,18,負担金補助及交付金,300,603,305,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_22_07_01_18,2026_national_health_insurance_expenditure_22_07_01,2026,national_health_insurance,国民健康保険事業会計,expenditure,22,保険給付費,07,結核・精神医療給付金,01,結核・精神医療給付金,18,負担金補助及交付金,77084,605,306,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_25_02_01_07,2026_national_health_insurance_expenditure_25_02_01,2026,national_health_insurance,国民健康保険事業会計,expenditure,25,保健事業費,02,特定健康診査等事業費,01,特定健康診査等事業費,07,報償費,88,607,307,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_25_02_01_10,2026_national_health_insurance_expenditure_25_02_01,2026,national_health_insurance,国民健康保険事業会計,expenditure,25,保健事業費,02,特定健康診査等事業費,01,特定健康診査等事業費,10,需用費,17124,607,307,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_25_02_01_11,2026_national_health_insurance_expenditure_25_02_01,2026,national_health_insurance,国民健康保険事業会計,expenditure,25,保健事業費,02,特定健康診査等事業費,01,特定健康診査等事業費,11,役務費,24619,607,307,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_25_02_01_12,2026_national_health_insurance_expenditure_25_02_01,2026,national_health_insurance,国民健康保険事業会計,expenditure,25,保健事業費,02,特定健康診査等事業費,01,特定健康診査等事業費,12,委託料,756864,607,307,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_25_02_01_13,2026_national_health_insurance_expenditure_25_02_01,2026,national_health_insurance,国民健康保険事業会計,expenditure,25,保健事業費,02,特定健康診査等事業費,01,特定健康診査等事業費,13,使用料及賃借料,111,607,307,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_25_02_01_18,2026_national_health_insurance_expenditure_25_02_01,2026,national_health_insurance,国民健康保険事業会計,expenditure,25,保健事業費,02,特定健康診査等事業費,01,特定健康診査等事業費,18,負担金補助及交付金,14417,607,307,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_25_02_01_22,2026_national_health_insurance_expenditure_25_02_01,2026,national_health_insurance,国民健康保険事業会計,expenditure,25,保健事業費,02,特定健康診査等事業費,01,特定健康診査等事業費,22,償還金利子及割引料,453,607,307,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_26_01_01_01,2026_national_health_insurance_expenditure_26_01_01,2026,national_health_insurance,国民健康保険事業会計,expenditure,26,職員費,01,職員費,01,職員費,01,報酬,44737,609,308,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_26_01_01_02,2026_national_health_insurance_expenditure_26_01_01,2026,national_health_insurance,国民健康保険事業会計,expenditure,26,職員費,01,職員費,01,職員費,02,給料,342370,609,308,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_26_01_01_03,2026_national_health_insurance_expenditure_26_01_01,2026,national_health_insurance,国民健康保険事業会計,expenditure,26,職員費,01,職員費,01,職員費,03,職員手当等,326643,609,308,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_26_01_01_04,2026_national_health_insurance_expenditure_26_01_01,2026,national_health_insurance,国民健康保険事業会計,expenditure,26,職員費,01,職員費,01,職員費,04,共済費,138426,609,308,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_26_01_01_08,2026_national_health_insurance_expenditure_26_01_01,2026,national_health_insurance,国民健康保険事業会計,expenditure,26,職員費,01,職員費,01,職員費,08,旅費,2532,609,308,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_27_03_01_22,2026_national_health_insurance_expenditure_27_03_01,2026,national_health_insurance,国民健康保険事業会計,expenditure,27,諸支出金,03,償還金及還付加算金,01,保険料還付金及還付加算金,22,償還金利子及割引料,205650,611,309,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_32_01_01_18,2026_national_health_insurance_expenditure_32_01_01,2026,national_health_insurance,国民健康保険事業会計,expenditure,32,国民健康保険事業費納付金,01,医療給付費分,01,医療給付費分,18,負担金補助及交付金,20790477,613,310,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_32_02_01_18,2026_national_health_insurance_expenditure_32_02_01,2026,national_health_insurance,国民健康保険事業会計,expenditure,32,国民健康保険事業費納付金,02,後期高齢者支援金等分,01,後期高齢者支援金等分,18,負担金補助及交付金,7764099,615,311,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_32_03_01_18,2026_national_health_insurance_expenditure_32_03_01,2026,national_health_insurance,国民健康保険事業会計,expenditure,32,国民健康保険事業費納付金,03,介護納付金分,01,介護納付金分,18,負担金補助及交付金,3051753,617,312,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_32_04_01_18,2026_national_health_insurance_expenditure_32_04_01,2026,national_health_insurance,国民健康保険事業会計,expenditure,32,国民健康保険事業費納付金,04,子ども・子育て支援金分,01,子ども・子育て支援金分,18,負担金補助及交付金,666142,619,313,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_national_health_insurance_expenditure_34_01_01_30,2026_national_health_insurance_expenditure_34_01_01,2026,national_health_insurance,国民健康保険事業会計,expenditure,34,予備費,01,予備費,01,予備費,30,予備費,30000,621,314,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_latter_stage_elderly_healthcare_expenditure_61_01_01_08,2026_latter_stage_elderly_healthcare_expenditure_61_01_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,expenditure,61,総務費,01,総務管理費,01,一般管理費,08,旅費,80,669,338,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_latter_stage_elderly_healthcare_expenditure_61_01_01_10,2026_latter_stage_elderly_healthcare_expenditure_61_01_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,expenditure,61,総務費,01,総務管理費,01,一般管理費,10,需用費,32873,669,338,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_latter_stage_elderly_healthcare_expenditure_61_01_01_11,2026_latter_stage_elderly_healthcare_expenditure_61_01_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,expenditure,61,総務費,01,総務管理費,01,一般管理費,11,役務費,82446,669,338,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_latter_stage_elderly_healthcare_expenditure_61_01_01_12,2026_latter_stage_elderly_healthcare_expenditure_61_01_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,expenditure,61,総務費,01,総務管理費,01,一般管理費,12,委託料,143932,669,338,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_latter_stage_elderly_healthcare_expenditure_61_01_01_13,2026_latter_stage_elderly_healthcare_expenditure_61_01_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,expenditure,61,総務費,01,総務管理費,01,一般管理費,13,使用料及賃借料,1540,669,338,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_latter_stage_elderly_healthcare_expenditure_61_01_01_17,2026_latter_stage_elderly_healthcare_expenditure_61_01_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,expenditure,61,総務費,01,総務管理費,01,一般管理費,17,備品購入費,65,669,338,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_latter_stage_elderly_healthcare_expenditure_61_01_01_18,2026_latter_stage_elderly_healthcare_expenditure_61_01_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,expenditure,61,総務費,01,総務管理費,01,一般管理費,18,負担金補助及交付金,419020,669,338,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_latter_stage_elderly_healthcare_expenditure_62_01_01_18,2026_latter_stage_elderly_healthcare_expenditure_62_01_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,expenditure,62,分担金及負担金,01,広域連合負担金,01,広域連合分賦金,18,負担金補助及交付金,27794600,671,339,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_latter_stage_elderly_healthcare_expenditure_63_01_01_10,2026_latter_stage_elderly_healthcare_expenditure_63_01_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,expenditure,63,保健事業費,01,保健事業費,01,健康診査費,10,需用費,13082,673,340,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_latter_stage_elderly_healthcare_expenditure_63_01_01_11,2026_latter_stage_elderly_healthcare_expenditure_63_01_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,expenditure,63,保健事業費,01,保健事業費,01,健康診査費,11,役務費,19773,673,340,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_latter_stage_elderly_healthcare_expenditure_63_01_01_12,2026_latter_stage_elderly_healthcare_expenditure_63_01_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,expenditure,63,保健事業費,01,保健事業費,01,健康診査費,12,委託料,634148,673,340,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_latter_stage_elderly_healthcare_expenditure_63_01_01_18,2026_latter_stage_elderly_healthcare_expenditure_63_01_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,expenditure,63,保健事業費,01,保健事業費,01,健康診査費,18,負担金補助及交付金,84,673,340,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_latter_stage_elderly_healthcare_expenditure_63_01_01_22,2026_latter_stage_elderly_healthcare_expenditure_63_01_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,expenditure,63,保健事業費,01,保健事業費,01,健康診査費,22,償還金利子及割引料,5,673,340,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_latter_stage_elderly_healthcare_expenditure_63_01_02_12,2026_latter_stage_elderly_healthcare_expenditure_63_01_02,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,expenditure,63,保健事業費,01,保健事業費,02,その他健康保持増進費,12,委託料,4642,673,340,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_latter_stage_elderly_healthcare_expenditure_64_01_01_01,2026_latter_stage_elderly_healthcare_expenditure_64_01_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,expenditure,64,職員費,01,職員費,01,職員費,01,報酬,5472,675,341,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_latter_stage_elderly_healthcare_expenditure_64_01_01_02,2026_latter_stage_elderly_healthcare_expenditure_64_01_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,expenditure,64,職員費,01,職員費,01,職員費,02,給料,81136,675,341,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_latter_stage_elderly_healthcare_expenditure_64_01_01_03,2026_latter_stage_elderly_healthcare_expenditure_64_01_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,expenditure,64,職員費,01,職員費,01,職員費,03,職員手当等,85739,675,341,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_latter_stage_elderly_healthcare_expenditure_64_01_01_04,2026_latter_stage_elderly_healthcare_expenditure_64_01_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,expenditure,64,職員費,01,職員費,01,職員費,04,共済費,30168,675,341,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_latter_stage_elderly_healthcare_expenditure_64_01_01_08,2026_latter_stage_elderly_healthcare_expenditure_64_01_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,expenditure,64,職員費,01,職員費,01,職員費,08,旅費,591,675,341,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_latter_stage_elderly_healthcare_expenditure_65_01_03_22,2026_latter_stage_elderly_healthcare_expenditure_65_01_03,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,expenditure,65,諸支出金,01,償還金及還付加算金,03,保険料還付金及還付加算金,22,償還金利子及割引料,35400,677,342,r8tousyoyosanallpage.pdf,official_pdf
