年度,当初補正区分,当初補正区分名称,事業区分,事業区分名称,所属,所属名称,事業番号,事業番号名称,会計,会計名称,款,款名称,項,項名称,目,目名称,大事業,大事業名称,予算事業,予算事業名称,内訳事業,内訳事業名称,前々年度決算額,予算前額,予算要求額,予算見積額,現計予算額,充当前額,充当要求額,充当額,現計充当額,一般財源前額,要求一般財源額,一般財源額,一般財源現計額,要求額対見積額,前年度対要求額,前年度対見積額,要求内容,補正内容,査定内容,行財政改善大区分,行財政改善大区分名称,行財政改善中区分,行財政改善中区分名称,行財政改善小区分,行財政改善小区分名称,重点事業区分,重点事業区分名称,実施計画大区分,実施計画大区分名称,実施計画中区分,実施計画中区分名称,実施計画小区分,実施計画小区分名称,実施計画細区分,実施計画細区分名称,普通会計区分,普通会計区分名称,行政評価結果,行政評価結果名称,要求枠区分,要求枠区分名称,要求基準,要求基準額,要求基準一般財源,予備区分１,予備区分１名称,予備区分２,予備区分２名称,予備区分３,予備区分３名称,予備区分４,予備区分４名称,予備区分５,予備区分５名称,予備区分６,予備区分６名称,予備区分７,予備区分７名称,予備区分８,予備区分８名称,査定区分,要求（予算額）,一次（予算額）,二次（予算額）,三次（予算額）,四次（予算額）,五次（予算額）,六次（予算額）,事業別性質別区分,事業別性質別区分名称,政策要求額,臨時要求額,政策査定額,臨時査定額
2018,0,当初,1,一次経費,3665600000,子若＊若者支援担当課,3430,若者支援連携事業,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,児童福祉事務運営費,51,若者支援連携事業,1,若者支援連携事業,0,59249,0,"55,009",55009,0,0,0,0,0,0,0,0,0,0,-4240,,,,,,,,,,,,2,子ども若者・教育,1,若者が力を発揮する地域づくり,3,生きづらさを抱えた若者の支援,1,生きづらさを抱えた若者の支援,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3665600000,子若＊若者支援担当課,3456,ユースリーダー事業,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,児童福祉事務運営費,59,ユースリーダー事業,1,ユースリーダー事業,0,4418,0,"4,234",4234,0,0,0,0,0,0,0,0,0,0,-184,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3665600000,子若＊若者支援担当課,3457,野毛青少年交流センター維持運営,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,児童福祉事務運営費,60,野毛青少年交流センター維持運営,1,野毛青少年交流センター維持運営,0,77932,0,"75,892",75892,0,0,0,0,0,0,0,0,0,0,-2040,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3665600000,子若＊若者支援担当課,3458,青少年交流センター池之上青少年会館維持運営,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,児童福祉事務運営費,61,青少年交流センター池之上青少年会館維持運営,1,青少年交流センター池之上青少年会館維持運営,0,15948,0,"16,626",16626,0,0,0,0,0,0,0,0,0,0,678,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3665600000,子若＊若者支援担当課,3459,青少年交流センター池之上青少年会館各種講座,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,児童福祉事務運営費,62,青少年交流センター池之上青少年会館各種講座,1,青少年交流センター池之上青少年会館各種講座,0,3793,0,"3,390",3390,0,0,0,0,0,0,0,0,0,0,-403,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3665600000,子若＊若者支援担当課,3460,青少年交流センター改修,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,児童福祉事務運営費,63,青少年交流センター改修,1,青少年交流センター改修,0,1300,0,"3,330",3330,0,0,0,0,0,0,0,0,0,0,2030,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,投資的経費,0,0,0,0
2018,0,当初,1,一次経費,3665600000,子若＊若者支援担当課,3469,児童養護施設退所者等給付型奨学金,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,児童福祉事務運営費,65,児童養護施設退所者等給付型奨学金,1,児童養護施設退所者等給付型奨学金,0,7290,0,"7,231",7231,0,0,0,0,0,0,0,0,0,0,-59,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3665600000,子若＊若者支援担当課,3470,児童養護施設退所者等支援事業,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,児童福祉事務運営費,66,児童養護施設退所者等支援事業,1,児童養護施設退所者等支援事業,0,13815,0,"13,596",13596,0,0,0,0,0,0,0,0,0,0,-219,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3665600000,子若＊若者支援担当課,3473,児童養護施設退所者等奨学基金積立金,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,児童福祉事務運営費,69,児童養護施設退所者等奨学基金積立金,1,児童養護施設退所者等奨学基金積立金,0,5089,0,"18,125",18125,0,0,0,0,0,0,0,0,0,0,13036,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,投資的経費,0,0,0,0
2018,0,当初,1,一次経費,3665600000,子若＊若者支援担当課,3483,希望丘青少年交流センター運営,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,児童福祉事務運営費,72,希望丘青少年交流センター運営,1,希望丘青少年交流センター運営,0,1052,0,"30,268",30268,0,0,0,0,0,0,0,0,0,0,29216,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3665600000,子若＊若者支援担当課,3484,若者支援事業運営,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,児童福祉事務運営費,73,若者支援事業運営,1,若者支援事業運営,0,10267,0,"27,339",27339,0,0,0,0,0,0,0,0,0,0,17072,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3665600000,子若＊若者支援担当課,3491,希望丘青少年交流センター維持管理,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,児童福祉事務運営費,76,希望丘青少年交流センター維持管理,1,希望丘青少年交流センター維持管理,0,0,0,"62,851",62851,0,0,0,0,0,0,0,0,0,0,62851,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3685100000,保育＊保育課,3192,保育運営事業,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,児童福祉事務運営費,6,保育運営事業,1,保育運営事業,0,65165,0,"73,736",73736,0,0,0,0,0,0,0,0,0,0,8571,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3685100000,保育＊保育課,3200,単独施設型一時保育事業,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,児童福祉事務運営費,14,単独施設型一時保育事業,1,単独施設型一時保育事業,0,17156,0,"19,000",19000,0,0,0,0,0,0,0,0,0,0,1844,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3685100000,保育＊保育課,3201,子育て支援事業,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,児童福祉事務運営費,15,子育て支援事業,1,子育て支援事業,0,1819250,0,"1,763,294",1763294,0,0,0,0,0,0,0,0,0,0,-55956,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3685100000,保育＊保育課,3360,病児・病後児保育事業,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,児童福祉事務運営費,40,病児・病後児保育事業,1,病児・病後児保育事業,0,231885,0,"246,644",246644,0,0,0,0,0,0,0,0,0,0,14759,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3685100000,保育＊保育課,3482,私立幼稚園施設型給付,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,児童福祉事務運営費,71,私立幼稚園施設型給付,1,私立幼稚園施設型給付,0,94024,0,"95,704",95704,0,0,0,0,0,0,0,0,0,0,1680,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3685100000,保育＊保育課,3208,私立保育園運営,1,一般会計,3,民生費,2,児童福祉費,3,児童措置費,1,児童措置事業費,3,私立保育園運営,1,私立保育園運営,0,20051458,0,"24,014,279",24014279,0,0,0,0,0,0,0,0,0,0,3962821,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3685100000,保育＊保育課,3209,管外公立保育園への入所委託,1,一般会計,3,民生費,2,児童福祉費,3,児童措置費,1,児童措置事業費,4,管外公立保育園への入所委託,1,管外公立保育園への入所委託,0,44206,0,"46,925",46925,0,0,0,0,0,0,0,0,0,0,2719,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3685100000,保育＊保育課,3466,認定こども園運営,1,一般会計,3,民生費,2,児童福祉費,3,児童措置費,1,児童措置事業費,13,認定こども園運営,1,認定こども園運営,0,856057,0,"881,338",881338,0,0,0,0,0,0,0,0,0,0,25281,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3685100000,保育＊保育課,3474,特定地域型保育事業,1,一般会計,3,民生費,2,児童福祉費,3,児童措置費,1,児童措置事業費,14,特定地域型保育事業,1,特定地域型保育事業,0,763758,0,"1,074,456",1074456,0,0,0,0,0,0,0,0,0,0,310698,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3685100000,保育＊保育課,3213,区立保育園運営,1,一般会計,3,民生費,2,児童福祉費,5,保育所費,1,区立保育園運営費,1,区立保育園運営,1,区立保育園運営,0,2328218,0,"2,481,343",2481343,0,0,0,0,0,0,0,0,0,0,153125,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3685200000,保育＊保育認定・調整課,3195,認証保育所事業,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,児童福祉事務運営費,9,認証保育所事業,1,認証保育所事業,0,2617616,0,"2,881,893",2881893,0,0,0,0,0,0,0,0,0,0,264277,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3685200000,保育＊保育認定・調整課,3196,家庭福祉員制度運営,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,児童福祉事務運営費,10,家庭福祉員制度運営,1,家庭福祉員制度運営,0,78166,0,"62,570",62570,0,0,0,0,0,0,0,0,0,0,-15596,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3685200000,保育＊保育認定・調整課,3197,保育料負担軽減補助,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,児童福祉事務運営費,11,保育料負担軽減補助,1,保育料負担軽減補助,0,323542,0,"323,568",323568,0,0,0,0,0,0,0,0,0,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3685200000,保育＊保育認定・調整課,3198,保育室制度運営,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,児童福祉事務運営費,12,保育室制度運営,1,保育室制度運営,0,543282,0,"598,547",598547,0,0,0,0,0,0,0,0,0,0,55265,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3685200000,保育＊保育認定・調整課,3199,私立幼稚園預かり保育事業,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,児童福祉事務運営費,13,私立幼稚園預かり保育事業,1,私立幼稚園預かり保育事業,0,36651,0,"35,570",35570,0,0,0,0,0,0,0,0,0,0,-1081,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3685200000,保育＊保育認定・調整課,3455,認可外保育施設新制度移行支援,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,1,児童福祉事務運営費,58,認可外保育施設新制度移行支援,1,認可外保育施設新制度移行支援,0,342283,0,"242,649",242649,0,0,0,0,0,0,0,0,0,0,-99634,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3685300000,保育＊保育整備支援課,3241,保育施設整備,1,一般会計,3,民生費,2,児童福祉費,12,保育児童施設費,1,保育児童施設整備費,6,保育施設整備,1,保育施設整備,0,7324591,0,"5,903,647",5903647,0,0,0,0,0,0,0,0,0,0,-1420944,,,,,,,,,,1,子ども若者が住みたいまちづくり、教育の推進,2,子ども若者・教育,3,子どもが育つ環境づくり,2,保育・幼児教育の充実,1,保育・幼児教育の充実,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,投資的経費,0,0,0,0
2018,0,当初,1,一次経費,3715100000,世保＊健康企画課,5003,衛生統計調査,1,一般会計,5,衛生費,1,衛生管理費,3,衛生統計費,1,衛生統計調査事業費,1,衛生統計調査,1,衛生統計調査,0,2301,0,"1,978",1978,0,0,0,0,0,0,0,0,0,0,-323,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3715100000,世保＊健康企画課,5006,健康危機管理体制の充実,1,一般会計,5,衛生費,2,保健所費,1,保健所費,1,保健所運営費,1,健康危機管理体制の充実,1,健康危機管理体制の充実,0,18141,0,"17,881",17881,0,0,0,0,0,0,0,0,0,0,-260,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3715100000,世保＊健康企画課,5007,保健所運営事務,1,一般会計,5,衛生費,2,保健所費,1,保健所費,1,保健所運営費,2,保健所運営事務,1,保健所運営事務,0,5376,0,"5,067",5067,0,0,0,0,0,0,0,0,0,0,-309,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3715100000,世保＊健康企画課,5008,保健所庶務事務,1,一般会計,5,衛生費,2,保健所費,1,保健所費,1,保健所運営費,3,保健所庶務事務,1,保健所庶務事務,0,130082,0,"128,782",128782,0,0,0,0,0,0,0,0,0,0,-1300,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3715100000,世保＊健康企画課,5071,健康せたがやプランの推進,1,一般会計,5,衛生費,2,保健所費,1,保健所費,1,保健所運営費,4,健康せたがやプランの推進,1,健康せたがやプランの推進,0,6069,0,"6,891",6891,0,0,0,0,0,0,0,0,0,0,822,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3715100000,世保＊健康企画課,5050,臨床検査事業運営,1,一般会計,5,衛生費,4,環境衛生費,1,環境衛生費,1,環境衛生事業費,1,臨床検査事業運営,1,臨床検査事業運営,0,4292,0,"4,198",4198,0,0,0,0,0,0,0,0,0,0,-94,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3715100000,世保＊健康企画課,5051,化学検査事業運営,1,一般会計,5,衛生費,4,環境衛生費,1,環境衛生費,1,環境衛生事業費,2,化学検査事業運営,1,化学検査事業運営,0,16693,0,"22,337",22337,0,0,0,0,0,0,0,0,0,0,5644,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3715100000,世保＊健康企画課,5052,細菌検査事業運営,1,一般会計,5,衛生費,4,環境衛生費,1,環境衛生費,1,環境衛生事業費,3,細菌検査事業運営,1,細菌検査事業運営,0,12084,0,"15,251",15251,0,0,0,0,0,0,0,0,0,0,3167,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3715200000,世保＊健康推進課,5005,保健センター事業運営,1,一般会計,5,衛生費,1,衛生管理費,4,保健センター費,1,保健センター維持運営費,2,保健センター事業運営,1,保健センター事業運営,0,389158,0,"406,394",406394,0,0,0,0,0,0,0,0,0,0,17236,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3715200000,世保＊健康推進課,5009,精神保健福祉相談,1,一般会計,5,衛生費,2,保健所費,1,保健所費,2,保健衛生事業費,1,精神保健福祉相談,1,精神保健福祉相談,0,9155,0,"9,352",9352,0,0,0,0,0,0,0,0,0,0,197,,,,,,,,,,2,高齢者・障害者等の在宅生活を支え、孤立させないための地域包括,1,健康・福祉,1,健康づくりの推進,1,生涯を通じた一人ひとりの健康づくりの推進,1,生涯を通じた一人ひとりの健康づくりの推進,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3715200000,世保＊健康推進課,5010,精神保健福祉推進,1,一般会計,5,衛生費,2,保健所費,1,保健所費,2,保健衛生事業費,2,精神保健福祉推進,1,精神保健福祉推進,0,13680,0,"16,936",16936,0,0,0,0,0,0,0,0,0,0,3256,,,,,,,,,,2,高齢者・障害者等の在宅生活を支え、孤立させないための地域包括,1,健康・福祉,1,健康づくりの推進,1,生涯を通じた一人ひとりの健康づくりの推進,1,生涯を通じた一人ひとりの健康づくりの推進,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3715200000,世保＊健康推進課,5011,精神障害者生活指導,1,一般会計,5,衛生費,2,保健所費,1,保健所費,2,保健衛生事業費,3,精神障害者生活指導,1,精神障害者生活指導,0,8732,0,"8,727",8727,0,0,0,0,0,0,0,0,0,0,-5,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3715200000,世保＊健康推進課,5022,歯科保健対策,1,一般会計,5,衛生費,3,公衆衛生費,3,成人病予防費,1,成人病予防事業費,1,歯科保健対策,1,歯科保健対策,0,105077,0,"103,721",103721,0,0,0,0,0,0,0,0,0,0,-1356,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3715200000,世保＊健康推進課,5024,骨粗しょう症検診,1,一般会計,5,衛生費,3,公衆衛生費,3,成人病予防費,1,成人病予防事業費,3,骨粗しょう症検診,1,骨粗しょう症検診,0,11230,0,"12,166",12166,0,0,0,0,0,0,0,0,0,0,936,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3715200000,世保＊健康推進課,5025,がん検診,1,一般会計,5,衛生費,3,公衆衛生費,3,成人病予防費,1,成人病予防事業費,4,がん検診,1,がん検診,0,983646,0,"1,012,796",1012796,0,0,0,0,0,0,0,0,0,0,29150,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3715200000,世保＊健康推進課,5026,生活習慣病予防対策,1,一般会計,5,衛生費,3,公衆衛生費,3,成人病予防費,1,成人病予防事業費,5,生活習慣病予防対策,1,生活習慣病予防対策,0,510,0,515,515,0,0,0,0,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3715200000,世保＊健康推進課,5079,成人健康診査,1,一般会計,5,衛生費,3,公衆衛生費,3,成人病予防費,1,成人病予防事業費,10,成人健康診査,1,成人健康診査,0,558007,0,"562,458",562458,0,0,0,0,0,0,0,0,0,0,4451,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3715200000,世保＊健康推進課,5100,がん対策,1,一般会計,5,衛生費,3,公衆衛生費,3,成人病予防費,1,成人病予防事業費,12,がん対策,1,がん対策,0,17297,0,"12,104",12104,0,0,0,0,0,0,0,0,0,0,-5193,,,,,,,,,,2,高齢者・障害者等の在宅生活を支え、孤立させないための地域包括,1,健康・福祉,1,健康づくりの推進,1,生涯を通じた一人ひとりの健康づくりの推進,1,生涯を通じた一人ひとりの健康づくりの推進,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3715200000,世保＊健康推進課,5101,肝炎ウイルス検診,1,一般会計,5,衛生費,3,公衆衛生費,3,成人病予防費,1,成人病予防事業費,13,肝炎ウイルス検診,1,肝炎ウイルス検診,0,11886,0,"12,569",12569,0,0,0,0,0,0,0,0,0,0,683,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,3715200000,世保＊健康推進課,5030,食を通じた健康づくり対策,1,一般会計,5,衛生費,3,公衆衛生費,4,栄養指導費,1,健康づくり事業費,1,食を通じた健康づくり対策,1,食を通じた健康づくり対策,0,958,0,958,958,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
