年度,当初補正区分,当初補正区分名称,事業区分,事業区分名称,所属,所属名称,歳入番号,歳入番号名称,会計,会計名称,款,款名称,項,項名称,目,目名称,節,節名称,細節,細節名称,前々年度決算額,予算前額,予算要求額,予算見積額,現計予算額,充当前額,充当要求額,充当額,現計充当額,未充当前額,未充当要求額,未充当額,現計未充当額,要求額対見積額,前年度対要求額,前年度対見積額,財源区分,財源区分名称,要求内容,補正内容,査定内容,経常臨時区分,経常臨時区分名称,査定区分,要求（予算額）,一次（予算額）,二次（予算額）,三次（予算額）,四次（予算額）,五次（予算額）,六次（予算額）
2018,0,当初,1,一次経費,3685200000,保育＊保育認定・調整課,5798,都補助金待機児童解消区市町村支援事業小規模保育事業等開設準備支援,1,一般会計,14,都支出金,2,都補助金,2,民生費補助金,57,待機児童解消区市町村支援事業,2,小規模保育事業等開設準備支援,0,116902,0,104821,0,0,0,0,0,0,0,0,0,0,0,-12081,2,都支出金,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,3685200000,保育＊保育認定・調整課,4538,都補助金子供家庭支援区市町村包括補助事業学校１１０番設置（認証保,1,一般会計,14,都支出金,2,都補助金,2,民生費補助金,68,子供家庭支援区市町村包括補助事業,16,学校１１０番設置（認証保育所）,0,300,0,600,0,0,0,0,0,0,0,0,0,0,0,300,2,都支出金,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,3685200000,保育＊保育認定・調整課,4539,都補助金子供家庭支援区市町村包括補助事業家庭福祉員の環境整備,1,一般会計,14,都支出金,2,都補助金,2,民生費補助金,68,子供家庭支援区市町村包括補助事業,17,家庭福祉員の環境整備,0,2430,0,1825,0,0,0,0,0,0,0,0,0,0,0,-605,2,都支出金,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,3685200000,保育＊保育認定・調整課,5778,都補助金子供家庭支援区市町村包括補助事業保育力強化事業,1,一般会計,14,都支出金,2,都補助金,2,民生費補助金,68,子供家庭支援区市町村包括補助事業,54,保育力強化事業,0,41310,0,42339,0,0,0,0,0,0,0,0,0,0,0,1029,2,都支出金,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,3685200000,保育＊保育認定・調整課,6657,都補助金子供家庭支援区市町村包括補助事業保育所等における児童の安,1,一般会計,14,都支出金,2,都補助金,2,民生費補助金,68,子供家庭支援区市町村包括補助事業,68,保育所等における児童の安全対策強化事業（認証保育所）,0,0,0,19000,0,0,0,0,0,0,0,0,0,0,0,19000,2,都支出金,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,3685200000,保育＊保育認定・調整課,5781,都補助金保育士等キャリアアップ補助金認証保育所事業,1,一般会計,14,都支出金,2,都補助金,2,民生費補助金,87,保育士等キャリアアップ補助金,4,認証保育所事業,0,162442,0,349085,0,0,0,0,0,0,0,0,0,0,0,186643,2,都支出金,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,3685200000,保育＊保育認定・調整課,5931,都補助金保育対策総合支援事業費補助金認可化移行調査費等支援事業,1,一般会計,14,都支出金,2,都補助金,2,民生費補助金,95,保育対策総合支援事業費補助金,3,認可化移行調査費等支援事業,0,1768,0,513,0,0,0,0,0,0,0,0,0,0,0,-1255,2,都支出金,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,3685200000,保育＊保育認定・調整課,1508,財産運用収入土地貸付太子堂二丁目保育施設,1,一般会計,15,財産収入,1,財産運用収入,1,財産貸付収入,4,土地貸付,14,太子堂二丁目保育施設,0,165,0,165,0,0,0,0,0,0,0,0,0,0,0,0,8,財産収入,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,3685300000,保育＊保育整備支援課,5922,国庫補助金保育対策総合支援事業費補助金民有地マッチング事業,1,一般会計,13,国庫支出金,2,国庫補助金,1,民生費補助金,58,保育対策総合支援事業費補助金,2,民有地マッチング事業,0,33206,0,14650,0,0,0,0,0,0,0,0,0,0,0,-18556,1,国庫支出金,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,3685300000,保育＊保育整備支援課,5961,国庫補助金保育対策総合支援事業費補助金賃貸物件の活用による保育所,1,一般会計,13,国庫支出金,2,国庫補助金,1,民生費補助金,58,保育対策総合支援事業費補助金,9,賃貸物件の活用による保育所改修費等支援事業（保育施設整備）,0,190665,0,191331,0,0,0,0,0,0,0,0,0,0,0,666,1,国庫支出金,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,3685300000,保育＊保育整備支援課,5962,国庫補助金保育対策総合支援事業費補助金小規模保育改修費等支援事業,1,一般会計,13,国庫支出金,2,国庫補助金,1,民生費補助金,58,保育対策総合支援事業費補助金,10,小規模保育改修費等支援事業（保育施設整備）,0,127998,0,127998,0,0,0,0,0,0,0,0,0,0,0,0,1,国庫支出金,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,3685300000,保育＊保育整備支援課,5966,国庫補助金保育所等整備交付金保育所等整備交付金,1,一般会計,13,国庫支出金,2,国庫補助金,1,民生費補助金,59,保育所等整備交付金,1,保育所等整備交付金,0,3359149,0,2664707,0,0,0,0,0,0,0,0,0,0,0,-694442,1,国庫支出金,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,3685300000,保育＊保育整備支援課,4101,都補助金安心こども基金交付金私立保育園施設整備,1,一般会計,14,都支出金,2,都補助金,2,民生費補助金,56,安心こども基金交付金,1,私立保育園施設整備,0,140669,0,0,0,0,0,0,0,0,0,0,0,0,0,-140669,2,都支出金,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,3685300000,保育＊保育整備支援課,4102,都補助金待機児童解消区市町村支援事業私立保育園施設整備,1,一般会計,14,都支出金,2,都補助金,2,民生費補助金,57,待機児童解消区市町村支援事業,1,私立保育園施設整備,0,2681278,0,1930852,0,0,0,0,0,0,0,0,0,0,0,-750426,2,都支出金,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,3685300000,保育＊保育整備支援課,6082,都補助金子供家庭支援区市町村包括補助事業サービスの充実,1,一般会計,14,都支出金,2,都補助金,2,民生費補助金,68,子供家庭支援区市町村包括補助事業,58,サービスの充実,0,7500,0,17500,0,0,0,0,0,0,0,0,0,0,0,10000,2,都支出金,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,3685300000,保育＊保育整備支援課,6443,都補助金定期借地権利用認可保育所整備促進事業保育施設整備,1,一般会計,14,都支出金,2,都補助金,2,民生費補助金,76,定期借地権利用認可保育所整備促進事業,2,保育施設整備,0,0,0,280833,0,0,0,0,0,0,0,0,0,0,0,280833,2,都支出金,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,3685300000,保育＊保育整備支援課,5930,都補助金保育対策総合支援事業費補助金民有地マッチング事業,1,一般会計,14,都支出金,2,都補助金,2,民生費補助金,95,保育対策総合支援事業費補助金,2,民有地マッチング事業,0,16603,0,10100,0,0,0,0,0,0,0,0,0,0,0,-6503,2,都支出金,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,3685300000,保育＊保育整備支援課,5964,都補助金保育対策総合支援事業費補助金小規模保育改修費等支援事業（,1,一般会計,14,都支出金,2,都補助金,2,民生費補助金,95,保育対策総合支援事業費補助金,10,小規模保育改修費等支援事業（保育施設整備）,0,9600,0,9600,0,0,0,0,0,0,0,0,0,0,0,0,2,都支出金,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,3685300000,保育＊保育整備支援課,6444,都補助金空き家利活用等区市町村支援事業老朽空き家除却等（保育施設,1,一般会計,14,都支出金,2,都補助金,6,土木費補助金,52,空き家利活用等区市町村支援事業,4,老朽空き家除却等（保育施設整備）,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,1500,2,都支出金,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,3685300000,保育＊保育整備支援課,5354,雑入納付金（２）非常勤職員等社会保険料（保育事業不動産専門員）,1,一般会計,19,諸収入,6,雑入,4,納付金,5,納付金（２）,46,非常勤職員等社会保険料（保育事業不動産専門員）,0,588,0,589,0,0,0,0,0,0,0,0,0,0,0,1,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,3715100000,世保＊健康企画課,4042,国庫負担金感染症対策費細菌等検査用備品,1,一般会計,13,国庫支出金,1,国庫負担金,2,衛生費負担金,7,感染症対策費,3,細菌等検査用備品,0,617,0,2009,0,0,0,0,0,0,0,0,0,0,0,1392,1,国庫支出金,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,3715100000,世保＊健康企画課,5339,国庫補助金地域保健対策費地域・職域連携推進事業費,1,一般会計,13,国庫支出金,2,国庫補助金,3,衛生費補助金,15,地域保健対策費,1,地域・職域連携推進事業費,0,343,0,343,0,0,0,0,0,0,0,0,0,0,0,0,1,国庫支出金,,,,1,経常,0,0,0,0,0,0,0,0
